,Delay type,Best interval,slope best interval,half-life best interval,mse best interval,Log2 initial abundance,,,half-life best interval,Log2 initial abundance
MSMEG_5274,0,0-2,-0.968183333333333,1.03286223339244,0.0262982220370371,15.5524,,MSMEG_5274,1.03286223339244,15.5524
MSMEG_4721,0,0-4,-0.967618095238095,1.03346558411967,0.0491420050476189,13.7543333333333,,MSMEG_4721,1.03346558411967,13.7543333333333
MSMEG_3238,1,1-4,-0.967614285714285,1.03346965290184,0.0782150107936506,14.7835666666667,,MSMEG_3238,1.03346965290184,14.7835666666667
MSMEG_0253,0,0-2,-0.9675,1.03359173126615,0.0155823506172838,13.6278666666667,,MSMEG_0253,1.03359173126615,13.6278666666667
MSMEG_0552,0,0-2,-0.96725,1.03385887826312,0.0671875805555557,13.8363333333333,,MSMEG_0552,1.03385887826312,13.8363333333333
MSMEG_2075,0,0-2,-0.967083333333334,1.0340370529944,0.0545100820370368,12.5306666666667,,MSMEG_2075,1.0340370529944,12.5306666666667
MSMEG_3831,1,1-4,-0.966304761904761,1.03487019770949,0.0995471468783067,14.4176,,MSMEG_3831,1.03487019770949,14.4176
VBIMycSme59918_5199,1,1-4,-0.966235714285714,1.03494414997819,0.412869913571428,10.7888333333333,,VBIMycSme59918_5199,1.03494414997819,10.7888333333333
MSMEG_0458,1,1-4,-0.96617619047619,1.0350079104176,0.0723872615873016,12.0850666666667,,MSMEG_0458,1.0350079104176,12.0850666666667
MSMEG_4640,0,0-4,-0.966122857142857,1.03506504644485,0.164579782746031,11.5693666666667,,MSMEG_4640,1.03506504644485,11.5693666666667
VBIMycSme59918_1383,1,1-4,-0.965390476190475,1.03585028510546,0.128907019365079,18.786,,VBIMycSme59918_1383,1.03585028510546,18.786
MSMEG_6079,0,0-2,-0.965016666666667,1.03625153278873,0.0140187615432098,15.642,,MSMEG_6079,1.03625153278873,15.642
VBIMycSme59918_4469,0,0-4,-0.964975238095238,1.03629602141284,0.162036846714285,10.7063,,VBIMycSme59918_4469,1.03629602141284,10.7063
MSMEG_2452,1,1-4,-0.964938095238095,1.03633591101329,0.0339175202116402,11.1688666666667,,MSMEG_2452,1.03633591101329,11.1688666666667
MSMEG_2190,1,1-4,-0.964688095238095,1.03660447862497,0.482970317063492,8.2724,,MSMEG_2190,1.03660447862497,8.2724
MSMEG_3815,1,1-4,-0.964683333333333,1.03660959554949,0.0643040079629629,13.7454,,MSMEG_3815,1.03660959554949,13.7454
VBIMycSme59918_5410,0,0-4,-0.964493333333333,1.03681380206533,0.177812249,9.40903333333333,,VBIMycSme59918_5410,1.03681380206533,9.40903333333333
MSMEG_1820,1,1-4,-0.96447619047619,1.03683223067049,0.0789194038095238,14.3586,,MSMEG_1820,1.03683223067049,14.3586
MSMEG_0848,1,1-4,-0.964133333333333,1.03720094039552,0.0511560074074073,16.1481666666667,,MSMEG_0848,1.03720094039552,16.1481666666667
MSMEG_0055,0,0-2,-0.964083333333333,1.03725473247472,0.0727255859876544,12.797,,MSMEG_0055,1.03725473247472,12.797
MSMEG_4887,0,0-4,-0.963921904761904,1.03742844213817,0.408020493047619,11.0791333333333,,MSMEG_4887,1.03742844213817,11.0791333333333
MSMEG_1400,1,1-4,-0.963342857142857,1.03805202123558,0.127476921587301,18.7408,,MSMEG_1400,1.03805202123558,18.7408
MSMEG_4353,0,0-2,-0.963,1.03842159916926,0.0371325755555555,13.7372666666667,,MSMEG_4353,1.03842159916926,13.7372666666667
MSMEG_2007,1,1-4,-0.962969047619047,1.03845497679548,0.046301098015873,11.7683333333333,,MSMEG_2007,1.03845497679548,11.7683333333333
MSMEG_4963,0,0-2,-0.962816666666667,1.03861932870571,0.0640030575925925,9.6992,,MSMEG_4963,1.03861932870571,9.6992
VBIMycSme59918_3769,1,1-4,-0.962719047619047,1.03872464398949,0.0906316515343915,14.5205,,VBIMycSme59918_3769,1.03872464398949,14.5205
MSMEG_2189,0,0-2,-0.96265,1.0387991481847,0.0322199482098766,12.0209666666667,,MSMEG_2189,1.0387991481847,12.0209666666667
MSMEG_1051,0,0-2,-0.96265,1.0387991481847,0.0112929282098764,14.9123666666667,,MSMEG_1051,1.0387991481847,14.9123666666667
MSMEG_3674,0,0-4,-0.962144761904762,1.0393446387634,0.0509374063809523,15.5143666666667,,MSMEG_3674,1.0393446387634,15.5143666666667
MSMEG_6179,1,1-4,-0.962107142857142,1.03938527784996,0.150425826587301,14.6530666666667,,MSMEG_6179,1.03938527784996,14.6530666666667
MSMEG_3872,0,0-4,-0.961828571428571,1.03968631178707,0.0271819473809523,13.8522,,MSMEG_3872,1.03968631178707,13.8522
MSMEG_0599,0,0-2,-0.9618,1.03971719692244,0.182517264444444,13.5003666666667,,MSMEG_0599,1.03971719692244,13.5003666666667
MSMEG_5161,1,1-4,-0.961390476190475,1.04016008559032,0.0353709260317459,12.7708,,MSMEG_5161,1.04016008559032,12.7708
MSMEG_4063,0,0-4,-0.961223809523809,1.04034043902367,0.15287518563492,11.6252333333333,,MSMEG_4063,1.04034043902367,11.6252333333333
MSMEG_2306,0,0-2,-0.9612,1.04036620890553,0.0340606861728394,12.8778,,MSMEG_2306,1.04036620890553,12.8778
MSMEG_2331,0,0-2,-0.960983333333333,1.04060077351324,0.0240689096913581,14.9398,,MSMEG_2331,1.04060077351324,14.9398
MSMEG_0413,0,0-2,-0.960866666666667,1.04072712134878,0.0640751580246913,11.8969333333333,,MSMEG_0413,1.04072712134878,11.8969333333333
MSMEG_1890,0,0-2,-0.960616666666666,1.04099797005396,0.0136519864814814,14.4061333333333,,MSMEG_1890,1.04099797005396,14.4061333333333
MSMEG_3908,1,1-4,-0.960166666666666,1.0414858531505,0.109992128888889,14.01,,MSMEG_3908,1.0414858531505,14.01
VBIMycSme59918_2866,1,1-4,-0.95995,1.04172092296474,0.061318076111111,9.5253,,VBIMycSme59918_2866,1.04172092296474,9.5253
VBIMycSme59918_1632,0,0-2,-0.959933333333333,1.04173900965345,0.0246732513580246,13.3769666666667,,VBIMycSme59918_1632,1.04173900965345,13.3769666666667
MSMEG_5144,1,1-4,-0.959738095238095,1.04195092907291,0.123974815026454,11.8256333333333,,MSMEG_5144,1.04195092907291,11.8256333333333
MSMEG_5611,0,0-2,-0.959416666666666,1.04230000868583,0.0892802642592593,12.5841,,MSMEG_5611,1.04230000868583,12.5841
MSMEG_1739,0,0-2,-0.959016666666667,1.04273474565962,0.0664933141358023,12.4912666666667,,MSMEG_1739,1.04273474565962,12.4912666666667
MSMEG_6558,0,0-2,-0.959016666666667,1.04273474565962,0.035776262037037,12.2947333333333,,MSMEG_6558,1.04273474565962,12.2947333333333
MSMEG_0997,1,1-4,-0.958964285714285,1.04279170235745,0.0930008735714286,9.9083,,MSMEG_0997,1.04279170235745,9.9083
MSMEG_3199,0,0-4,-0.958658095238095,1.04312476467602,0.0657025350476188,14.1674333333333,,MSMEG_3199,1.04312476467602,14.1674333333333
MSMEG_0820,1,1-4,-0.958640476190476,1.0431439364775,0.330698547328042,7.17613333333333,,MSMEG_0820,1.0431439364775,7.17613333333333
MSMEG_5540,0,0-4,-0.958326666666666,1.04348551989927,0.235253878999999,12.8586333333333,,MSMEG_5540,1.04348551989927,12.8586333333333
VBIMycSme59918_4448,1,1-4,-0.958207142857142,1.04361568107105,0.220486088809523,10.3530333333333,,VBIMycSme59918_4448,1.04361568107105,10.3530333333333
MSMEG_0782,1,1-4,-0.958123809523809,1.04370645010586,0.090929517883598,14.0256,,MSMEG_0782,1.04370645010586,14.0256
MSMEG_1548,1,1-4,-0.957369047619047,1.04452927790696,0.119960381719576,12.2371333333333,,MSMEG_1548,1.04452927790696,12.2371333333333
MSMEG_1543,1,1-4,-0.957211904761904,1.04470075541814,0.279069351137566,14.2792333333333,,MSMEG_1543,1.04470075541814,14.2792333333333
MSMEG_3579,1,1-4,-0.957097619047618,1.04482550170282,0.153917272830687,11.0892,,MSMEG_3579,1.04482550170282,11.0892
VBIMycSme59918_2715,1,1-4,-0.957021428571428,1.04490868244479,0.42661614595238,8.70326666666667,,VBIMycSme59918_2715,1.04490868244479,8.70326666666667
MSMEG_1284,0,0-2,-0.956966666666667,1.04496847678428,0.060859130617284,12.1152333333333,,MSMEG_1284,1.04496847678428,12.1152333333333
MSMEG_6555,1,1-4,-0.95690238095238,1.04503867887206,0.157558694312169,12.4631666666667,,MSMEG_6555,1.04503867887206,12.4631666666667
MSMEG_2492,1,1-4,-0.956623809523809,1.04534299694859,0.0581733882539683,12.9271,,MSMEG_2492,1.04534299694859,12.9271
MSMEG_3885,1,1-4,-0.956588095238094,1.04538202490498,0.0912408600264548,15.8067,,MSMEG_3885,1.04538202490498,15.8067
MSMEG_2372,1,1-4,-0.956561904761904,1.04541064725854,0.0959486142857143,15.4483333333333,,MSMEG_2372,1.04541064725854,15.4483333333333
MSMEG_6647,1,1-4,-0.956480952380952,1.04549912626144,0.242532173015872,10.2852,,MSMEG_6647,1.04549912626144,10.2852
MSMEG_5710,0,0-2,-0.956266666666666,1.0457334076966,0.0894411595061727,11.8184,,MSMEG_5710,1.0457334076966,11.8184
MSMEG_2664,0,0-2,-0.956183333333333,1.04582454550208,0.0174576778395062,13.5766333333333,,MSMEG_2664,1.04582454550208,13.5766333333333
MSMEG_3646,1,1-4,-0.956116666666666,1.04589746718497,0.0442413546296295,16.0826666666667,,MSMEG_3646,1.04589746718497,16.0826666666667
MSMEG_2521,1,1-4,-0.955995238095238,1.04603031495475,0.0742791698412698,13.1757666666667,,MSMEG_2521,1.04603031495475,13.1757666666667
MSMEG_4294,0,0-2,-0.9557,1.04635345819818,0.0188487787654321,15.8954,,MSMEG_4294,1.04635345819818,15.8954
MSMEG_6753,0,0-2,-0.95565,1.04640820384032,0.134510634876543,10.5874333333333,,MSMEG_6753,1.04640820384032,10.5874333333333
MSMEG_4724,0,0-2,-0.955583333333333,1.04648120694166,0.0581377119135802,13.7096,,MSMEG_4724,1.04648120694166,13.7096
MSMEG_5019,0,0-4,-0.955189523809524,1.04691265458164,0.282625453857142,12.7292666666667,,MSMEG_5019,1.04691265458164,12.7292666666667
MSMEG_5082,0,0-2,-0.955066666666667,1.04704732653916,0.0204282459259258,12.9148666666667,,MSMEG_5082,1.04704732653916,12.9148666666667
MSMEG_4176,0,0-4,-0.954683809523809,1.04746722425176,0.195126471857142,9.82113333333333,,MSMEG_4176,1.04746722425176,9.82113333333333
MSMEG_2311,1,1-4,-0.954280952380952,1.04790942070569,0.0451211996825395,13.1765333333333,,MSMEG_2311,1.04790942070569,13.1765333333333
MSMEG_2563,0,0-4,-0.954184761904762,1.04801505947735,0.315114733380952,9.4623,,MSMEG_2563,1.04801505947735,9.4623
MSMEG_5209,0,0-2,-0.954,1.0482180293501,0.018334211111111,14.9466,,MSMEG_5209,1.0482180293501,14.9466
MSMEG_3900,1,1-4,-0.95395238095238,1.04827035391604,0.0979659656084654,12.2149333333333,,MSMEG_3900,1.04827035391604,12.2149333333333
MSMEG_2292,1,1-4,-0.953914285714285,1.0483122173301,0.035519233015873,11.2784333333333,,MSMEG_2292,1.0483122173301,11.2784333333333
MSMEG_0346,0,0-4,-0.953911428571428,1.04831535722095,0.0716826969365079,12.4367,,MSMEG_0346,1.04831535722095,12.4367
MSMEG_5642,0,0-2,-0.9539,1.04832791697243,0.0732665417283951,13.8917666666667,,MSMEG_5642,1.04832791697243,13.8917666666667
MSMEG_4034,0,0-2,-0.9538,1.04843782763682,0.058694935802469,12.1629666666667,,MSMEG_4034,1.04843782763682,12.1629666666667
MSMEG_2320,0,0-2,-0.953533333333334,1.04873103544711,0.0205373439506173,18.2456,,MSMEG_2320,1.04873103544711,18.2456
MSMEG_6923,0,0-2,-0.9533,1.0489877268436,0.060656895802469,12.8841666666667,,MSMEG_6923,1.0489877268436,12.8841666666667
MSMEG_1191,2,2-8,-0.953220238095237,1.04907550221368,0.481053186587301,11.9674666666667,,MSMEG_1191,1.04907550221368,11.9674666666667
MSMEG_6259,0,0-4,-0.952978095238095,1.0493420625268,0.124464272492063,12.3928,,MSMEG_6259,1.0493420625268,12.3928
MSMEG_1432,0,0-2,-0.952733333333333,1.04961164369183,0.0906946824691356,12.9447666666667,,MSMEG_1432,1.04961164369183,12.9447666666667
MSMEG_0662,0,0-4,-0.952550476190476,1.04981313326228,0.0720398385238096,11.5392,,MSMEG_0662,1.04981313326228,11.5392
MSMEG_1556,1,1-4,-0.952395238095238,1.04998425023625,0.0875802661375662,17.1637333333333,,MSMEG_1556,1.04998425023625,17.1637333333333
MSMEG_3000,0,0-2,-0.952216666666667,1.05018115624945,0.0467297178395061,14.3320333333333,,MSMEG_3000,1.05018115624945,14.3320333333333
MSMEG_6346,0,0-4,-0.951367619047619,1.05111838996692,0.181477965761904,13.3094,,MSMEG_6346,1.05111838996692,13.3094
MSMEG_2469,1,1-4,-0.951121428571428,1.05139046388849,0.0910005837301588,14.8384,,MSMEG_2469,1.05139046388849,14.8384
MSMEG_5682,0,0-2,-0.951066666666666,1.05145100238329,0.0320150824691357,13.4467333333333,,MSMEG_5682,1.05145100238329,13.4467333333333
MSMEG_1040,0,0-2,-0.950933333333334,1.05159842961301,0.0213147592592591,18.2644333333333,,MSMEG_1040,1.05159842961301,18.2644333333333
MSMEG_1829,1,1-4,-0.950880952380952,1.05165635876506,0.0577378693121693,13.5530666666667,,MSMEG_1829,1.05165635876506,13.5530666666667
MSMEG_1412,1,1-4,-0.950857142857142,1.05168269230769,0.0943026393650795,10.2530333333333,,MSMEG_1412,1.05168269230769,10.2530333333333
MSMEG_6279,0,0-2,-0.9507,1.05185652676975,0.0213701039506172,15.1293666666667,,MSMEG_6279,1.05185652676975,15.1293666666667
MSMEG_3341,0,0-2,-0.95025,1.05235464351486,0.0478825733950617,10.8402333333333,,MSMEG_3341,1.05235464351486,10.8402333333333
MSMEG_3036,1,1-4,-0.949864285714285,1.05278197637257,0.0923904046825396,15.4287333333333,,MSMEG_3036,1.05278197637257,15.4287333333333
MSMEG_2795,1,1-4,-0.949607142857142,1.05306705780586,0.10879531547619,12.6418,,MSMEG_2795,1.05306705780586,12.6418
MSMEG_5309,0,0-2,-0.949033333333333,1.05370376874715,0.279842955802469,10.6730333333333,,MSMEG_5309,1.05370376874715,10.6730333333333
MSMEG_3458,1,1-4,-0.948873809523809,1.05388091647492,0.146936703624338,11.3297,,MSMEG_3458,1.05388091647492,11.3297
MSMEG_5190,0,0-2,-0.948683333333334,1.05409251418633,0.117612097592592,11.0925,,MSMEG_5190,1.05409251418633,11.0925
MSMEG_0374,0,0-4,-0.948514285714285,1.05428037833605,0.41485049031746,10.3238,,MSMEG_0374,1.05428037833605,10.3238
MSMEG_1482,0,0-4,-0.948277142857143,1.05454403022624,0.161908984412698,12.0726,,MSMEG_1482,1.05454403022624,12.0726
MSMEG_3404,0,0-2,-0.948216666666667,1.05461128785615,0.070515810925926,12.8070333333333,,MSMEG_3404,1.05461128785615,12.8070333333333
MSMEG_2026,1,1-4,-0.948095238095237,1.05474635861376,0.0262620142857143,14.3332666666667,,MSMEG_2026,1.05474635861376,14.3332666666667
MSMEG_5674,1,1-4,-0.948004761904761,1.0548470220664,0.0498792002116402,13.8965333333333,,MSMEG_5674,1.0548470220664,13.8965333333333
MSMEG_2483,1,1-4,-0.947399999999999,1.05552037154317,0.115129231111111,10.5471,,MSMEG_2483,1.05552037154317,10.5471
MSMEG_5264,0,0-2,-0.946766666666667,1.05622645495194,0.0422058387654321,15.7296333333333,,MSMEG_5264,1.05622645495194,15.7296333333333
MSMEG_3504,0,0-2,-0.94675,1.05624504885133,0.0403710896913579,12.2654333333333,,MSMEG_3504,1.05624504885133,12.2654333333333
MSMEG_3893,1,1-4,-0.94605238095238,1.05702392397481,0.294059309312169,11.3556333333333,,MSMEG_3893,1.05702392397481,11.3556333333333
MSMEG_6752,0,0-2,-0.946033333333333,1.05704520629999,0.0136810414814814,15.8016666666667,,MSMEG_6752,1.05704520629999,15.8016666666667
MSMEG_3867,1,1-4,-0.945961904761904,1.05712502265268,0.0689053653968253,9.5345,,MSMEG_3867,1.05712502265268,9.5345
MSMEG_5576,0,0-4,-0.945879047619048,1.05721762472399,0.108878584873015,11.3528333333333,,MSMEG_5576,1.05721762472399,11.3528333333333
MSMEG_1427,0,0-2,-0.945833333333333,1.05726872246696,0.0460021039506172,11.4471,,MSMEG_1427,1.05726872246696,11.4471
MSMEG_5522,0,0-4,-0.945619047619047,1.05750830899386,0.313639664761904,11.5194,,MSMEG_5522,1.05750830899386,11.5194
MSMEG_0110,0,0-2,-0.945333333333333,1.05782792665726,0.0155139254320987,16.1194333333333,,MSMEG_0110,1.05782792665726,16.1194333333333
MSMEG_1672,0,0-2,-0.945033333333333,1.05816373320165,0.030793054814815,14.8978666666667,,MSMEG_1672,1.05816373320165,14.8978666666667
MSMEG_1746,1,1-4,-0.945033333333333,1.05816373320165,0.37104366074074,10.5213666666667,,MSMEG_1746,1.05816373320165,10.5213666666667
MSMEG_5516,0,0-2,-0.944983333333333,1.05821972168821,0.0700596970987655,13.5398666666667,,MSMEG_5516,1.05821972168821,13.5398666666667
MSMEG_5836,1,1-4,-0.944628571428571,1.05861714354849,0.0731451476190474,13.7212666666667,,MSMEG_5836,1.05861714354849,13.7212666666667
MSMEG_2131,1,1-4,-0.944619047619047,1.05862781670616,0.281576195978835,12.9079333333333,,MSMEG_2131,1.05862781670616,12.9079333333333
MSMEG_5912,0,0-4,-0.944377142857143,1.05889898708748,0.105695747190476,12.7537333333333,,MSMEG_5912,1.05889898708748,12.7537333333333
MSMEG_3118,1,1-4,-0.944057142857142,1.05925791416985,0.0645857415873016,14.0712333333333,,MSMEG_3118,1.05925791416985,14.0712333333333
MSMEG_2102,1,1-4,-0.943361904761904,1.06003856521256,0.278981061693121,9.5557,,MSMEG_2102,1.06003856521256,9.5557
MSMEG_4042,0,0-2,-0.943316666666667,1.06008940087281,0.0423556131481479,13.7477,,MSMEG_4042,1.06008940087281,13.7477
MSMEG_0090,0,0-2,-0.942533333333333,1.06097043429056,0.0156025032098765,13.5459333333333,,MSMEG_0090,1.06097043429056,13.5459333333333
MSMEG_5763,1,1-4,-0.941683333333333,1.06192810746712,0.336341159814814,8.74453333333333,,MSMEG_5763,1.06192810746712,8.74453333333333
MSMEG_6260,0,0-4,-0.941560952380952,1.06206613334089,0.331635493539682,9.6834,,MSMEG_6260,1.06206613334089,9.6834
MSMEG_2362,0,0-2,-0.9414,1.06224771616741,0.0356238711111112,14.6973333333333,,MSMEG_2362,1.06224771616741,14.6973333333333
MSMEG_0024,2,2-8,-0.941298809523809,1.06236190876082,0.317552617275132,17.1183666666667,,MSMEG_0024,1.06236190876082,17.1183666666667
MSMEG_1910,1,1-4,-0.941280952380952,1.06238206294361,0.174031469312169,9.95006666666667,,MSMEG_1910,1.06238206294361,9.95006666666667
MSMEG_3608,0,0-2,-0.940733333333333,1.0630004960669,0.0111577446913581,13.3677,,MSMEG_3608,1.0630004960669,13.3677
MSMEG_3303,0,0-2,-0.940366666666666,1.06341497997235,0.0453851765432098,13.8182,,MSMEG_3303,1.06341497997235,13.8182
MSMEG_2830,0,0-2,-0.93975,1.06411279595637,0.105637171172839,11.5871,,MSMEG_2830,1.06411279595637,11.5871
MSMEG_1585,0,0-4,-0.93967619047619,1.06419637970527,0.454058224523809,10.0679333333333,,MSMEG_1585,1.06419637970527,10.0679333333333
MSMEG_6075,1,1-4,-0.939521428571428,1.06437167859016,0.0541192326190475,15.2566333333333,,MSMEG_6075,1.06437167859016,15.2566333333333
MSMEG_2454,0,0-2,-0.939383333333333,1.06452814789844,0.0624825864814814,12.2026666666667,,MSMEG_2454,1.06452814789844,12.2026666666667
MSMEG_1244,2,2-8,-0.939235714285714,1.06469545907387,0.481536023174602,16.0205666666667,,MSMEG_1244,1.06469545907387,16.0205666666667
MSMEG_0646,1,1-4,-0.938888095238095,1.06508965772583,0.244678681507936,9.2602,,MSMEG_0646,1.06508965772583,9.2602
MSMEG_4342,1,1-4,-0.93867619047619,1.06533010014103,0.0579094838095238,13.8043,,MSMEG_4342,1.06533010014103,13.8043
MSMEG_3833,1,1-4,-0.938659523809523,1.06534901594726,0.0556089288095237,18.5200666666667,,MSMEG_3833,1.06534901594726,18.5200666666667
MSMEG_5931,1,1-4,-0.937459523809523,1.06671272156512,0.453694069550264,10.2265,,MSMEG_5931,1.06671272156512,10.2265
MSMEG_6813,0,0-2,-0.937183333333333,1.06702708470417,0.213839123024691,9.57236666666667,,MSMEG_6813,1.06702708470417,9.57236666666667
MSMEG_3135,1,1-4,-0.937071428571428,1.0671545087278,0.382639912063492,9.23683333333333,,MSMEG_3135,1.0671545087278,9.23683333333333
MSMEG_3283,0,0-2,-0.937,1.06723585912487,0.029127901728395,13.8712333333333,,MSMEG_3283,1.06723585912487,13.8712333333333
MSMEG_0086,1,1-4,-0.936649999999999,1.06763465542092,0.36773605611111,12.7821,,MSMEG_0086,1.06763465542092,12.7821
MSMEG_0636,0,0-2,-0.936616666666667,1.06767265156503,0.0603081282098763,13.4157333333333,,MSMEG_0636,1.06767265156503,13.4157333333333
MSMEG_6648,1,1-4,-0.936507142857142,1.06779751508264,0.107423897698412,11.5201,,MSMEG_6648,1.06779751508264,11.5201
MSMEG_3464,1,1-4,-0.936435714285714,1.06787896354719,0.0422302713492062,12.781,,MSMEG_3464,1.06787896354719,12.781
MSMEG_2650,1,1-4,-0.936145238095238,1.06821031535095,0.133122117804232,12.365,,MSMEG_2650,1.06821031535095,12.365
MSMEG_2312,1,1-4,-0.936092857142857,1.06827008920055,0.0521300688095238,11.896,,MSMEG_2312,1.06827008920055,11.896
MSMEG_5782,1,1-4,-0.93607619047619,1.06828910955559,0.0338644845502645,13.7367333333333,,MSMEG_5782,1.06828910955559,13.7367333333333
MSMEG_4002,2,2-8,-0.936014285714285,1.06835976251889,0.375131574285714,9.66483333333333,,MSMEG_4002,1.06835976251889,9.66483333333333
MSMEG_0588,0,0-4,-0.935770476190476,1.06863811740567,0.158987114968253,10.2695,,MSMEG_0588,1.06863811740567,10.2695
MSMEG_3129,0,0-2,-0.9357,1.06871860639094,0.0454193111111111,12.8751333333333,,MSMEG_3129,1.06871860639094,12.8751333333333
MSMEG_4319,1,1-4,-0.935669047619047,1.06875396011512,0.12038024542328,12.2552,,MSMEG_4319,1.06875396011512,12.2552
MSMEG_4202,1,1-4,-0.93552619047619,1.06891716146503,0.259313367328042,9.15413333333333,,MSMEG_4202,1.06891716146503,9.15413333333333
MSMEG_1006,0,0-2,-0.935033333333333,1.06948058892731,0.0898415832098765,12.0745,,MSMEG_1006,1.06948058892731,12.0745
MSMEG_6758,0,0-2,-0.934633333333333,1.06993830022469,0.0797693214814814,17.622,,MSMEG_6758,1.06993830022469,17.622
MSMEG_3575,0,0-2,-0.934616666666667,1.06995738003103,0.0421616348765431,13.2131,,MSMEG_3575,1.06995738003103,13.2131
VBIMycSme59918_3205,0,0-2,-0.933916666666667,1.0707593468368,0.132039889691357,10.4561,,VBIMycSme59918_3205,1.0707593468368,10.4561
MSMEG_0148,0,0-2,-0.933883333333333,1.0707975657202,0.155401766728395,10.8544,,MSMEG_0148,1.0707975657202,10.8544
MSMEG_0455,0,0-4,-0.933809523809523,1.07088220295768,0.0187978811904761,13.4649333333333,,MSMEG_0455,1.07088220295768,13.4649333333333
MSMEG_6702,0,0-4,-0.933566666666666,1.07116078123326,0.331691303333333,9.0481,,MSMEG_6702,1.07116078123326,9.0481
MSMEG_5652,0,0-2,-0.93335,1.07140943911716,0.0705485348765432,10.0410333333333,,MSMEG_5652,1.07140943911716,10.0410333333333
MSMEG_1562,1,1-4,-0.933221428571428,1.07155704893189,0.191461328174603,12.1526333333333,,MSMEG_1562,1.07155704893189,12.1526333333333
VBIMycSme59918_2285,0,0-2,-0.933116666666667,1.07167735367139,0.0201912741358023,18.2126333333333,,VBIMycSme59918_2285,1.07167735367139,18.2126333333333
MSMEG_0179,0,0-2,-0.9328,1.07204116638079,0.0724942876543209,12.2794,,MSMEG_0179,1.07204116638079,12.2794
MSMEG_5507,0,0-2,-0.93265,1.07221358494612,0.0869777200617285,10.2622,,MSMEG_5507,1.07221358494612,10.2622
MSMEG_6501,1,1-4,-0.93230238095238,1.0726133714026,0.261493352830688,9.39213333333333,,MSMEG_6501,1.0726133714026,9.39213333333333
MSMEG_6479,0,0-4,-0.931354285714286,1.07370526483707,0.0946581843174605,13.6147666666667,,MSMEG_6479,1.07370526483707,13.6147666666667
VBIMycSme59918_1005,0,0-2,-0.931283333333333,1.07378706802441,0.0376206570987654,16.4513666666667,,VBIMycSme59918_1005,1.07378706802441,16.4513666666667
MSMEG_1517,1,1-4,-0.931161904761904,1.07392709569202,0.0632536387301587,13.2663666666667,,MSMEG_1517,1.07392709569202,13.2663666666667
MSMEG_3266,1,1-4,-0.930833333333333,1.07430617726052,0.170150614814814,12.1562333333333,,MSMEG_3266,1.07430617726052,12.1562333333333
MSMEG_4083,2,2-8,-0.930598809523809,1.07457691732026,0.324994527645502,13.0439,,MSMEG_4083,1.07457691732026,13.0439
MSMEG_2402,0,0-2,-0.9298,1.07550010755001,0.0164477802469136,14.1472666666667,,MSMEG_2402,1.07550010755001,14.1472666666667
MSMEG_4211,0,0-4,-0.929690476190476,1.0756268087177,0.0557150111904762,11.5213,,MSMEG_4211,1.0756268087177,11.5213
MSMEG_5607,1,1-4,-0.929507142857142,1.07583896227648,0.0730832532539681,15.5858666666667,,MSMEG_5607,1.07583896227648,15.5858666666667
MSMEG_2122,1,1-4,-0.928919047619047,1.07652007197306,0.0822436382010581,12.2731333333333,,MSMEG_2122,1.07652007197306,12.2731333333333
MSMEG_3767,1,1-4,-0.928907142857142,1.07653386852446,0.0435912332539682,15.3029,,MSMEG_3767,1.07653386852446,15.3029
MSMEG_6158,1,1-4,-0.928788095238095,1.0766718534906,0.0499291563227512,15.1842333333333,,MSMEG_6158,1.0766718534906,15.1842333333333
MSMEG_0835,0,0-2,-0.928516666666667,1.07698659151694,0.0355474333950616,15.6994,,MSMEG_0835,1.07698659151694,15.6994
MSMEG_6635,0,0-2,-0.928433333333334,1.07708325853588,0.068649805925926,14.8636333333333,,MSMEG_6635,1.07708325853588,14.8636333333333
MSMEG_1417,1,1-4,-0.928316666666666,1.07721862151924,0.250933405,10.6913666666667,,MSMEG_1417,1.07721862151924,10.6913666666667
MSMEG_0700,0,0-2,-0.928266666666666,1.07727664464234,0.0195914503703703,13.9559333333333,,MSMEG_0700,1.07727664464234,13.9559333333333
MSMEG_5563,0,0-4,-0.927977142857143,1.07761274908249,0.263822412746031,7.98963333333333,,MSMEG_5563,1.07761274908249,7.98963333333333
MSMEG_6896,1,1-4,-0.927719047619047,1.07791254536215,0.0926344493121691,16.9496666666667,,MSMEG_6896,1.07791254536215,16.9496666666667
MSMEG_4625,0,0-2,-0.927716666666666,1.077915311787,0.0347536753703704,15.9348,,MSMEG_4625,1.077915311787,15.9348
VBIMycSme59918_1534,1,1-4,-0.927569047619047,1.07808685786452,0.222131827645502,11.7671333333333,,VBIMycSme59918_1534,1.07808685786452,11.7671333333333
VBIMycSme59918_1027,0,0-2,-0.9275,1.07816711590296,0.0210136469135804,18.2126,,VBIMycSme59918_1027,1.07816711590296,18.2126
MSMEG_4988,0,0-4,-0.927119047619047,1.07861013379902,0.0520693597619047,12.6815333333333,,MSMEG_4988,1.07861013379902,12.6815333333333
MSMEG_4141,0,0-4,-0.927058095238095,1.07868105045043,0.239773868380952,11.2473,,MSMEG_4141,1.07868105045043,11.2473
MSMEG_1423,1,1-4,-0.926997619047618,1.07875142228238,0.288931807645502,15.8500333333333,,MSMEG_1423,1.07875142228238,15.8500333333333
