,No zero values in 0-15 minute timepoints,half-life for 0-15 minutes,Fold change half-life hypoxia/con no atc,hyp_1_5_slope,hyp_1_5_r2,hyp_1_5_mse,log2 hypoxia half-life,log2 con no atc half-life,con no atc half-life
MSMEG_3300,pass,16.36,10.02,-0.0611289789789789,0.199289423970475,0.399963000117117,4.03,0.707072446396502,1.63248806728961
MSMEG_5707,pass,22.71,10.02,-0.0440252252252252,0.166746158382084,0.258023273537537,4.51,1.1802617561226,2.26617889863706
MSMEG_2488,pass,22.03,10.03,-0.0453938438438438,0.354563778297929,0.0999279796126125,4.46,1.13468820816734,2.19571104442656
MSMEG_1878,pass,23.44,10.05,-0.0426617117117117,0.28842516312812,0.119618460501501,4.55,1.22163921058079,2.33211545082013
MSMEG_0888,pass,18.40,10.05,-0.0543501501501501,0.431621108354857,0.103626536288288,4.20,0.872102635513942,1.83032854397365
MSMEG_2196,pass,17.33,10.08,-0.057701051051051,0.621688676895328,0.0539731855705705,4.12,0.781280818296884,1.7186560109994
MSMEG_6907,pass,12.97,10.09,-0.0771082582582582,0.56801551313843,0.120460305738738,3.70,0.361787114576596,1.28501670521717
MSMEG_3461,pass,35.07,10.09,-0.0285124624624624,0.327133872629621,0.0445458063513514,5.13,1.79683026371642,3.47455992684289
MSMEG_2426,pass,32.92,10.11,-0.0303809309309309,0.0878290198520024,0.255372771912912,5.04,1.70235298654906,3.25431293318199
MSMEG_5518,pass,20.88,10.15,-0.0478986486486486,0.295043083241055,0.14603531124024,4.38,1.04102125704324,2.05768373401008
MSMEG_1534,pass,11.30,10.16,-0.0885111111111111,0.324660777871596,0.434132155111111,3.50,0.153660472725241,1.11238829767511
MSMEG_3077,pass,13.34,10.18,-0.0749752252252252,0.453692054383635,0.180320923204204,3.74,0.389305336678002,1.309762596174
MSMEG_2518,pass,24.72,10.31,-0.0404459459459459,0.0946896302705466,0.416657581717717,4.63,1.26234207835947,2.39884855269471
MSMEG_1833,pass,11.28,10.31,-0.0886527027027026,0.678222804742358,0.0993347159609609,3.50,0.129970715179003,1.09427148875636
MSMEG_1599,pass,9.04,10.33,-0.110614714714714,0.650924756867637,0.17480276072072,3.18,-0.192029396703606,0.875373492690217
MSMEG_3227,pass,23.94,10.33,-0.0417692192192192,0.400346161789093,0.0696164516486487,4.58,1.21279044880881,2.31785521131114
MSMEG_3545,pass,17.94,10.35,-0.0557531531531531,0.445069597919555,0.10324848269069,4.16,0.792981774054383,1.73265182361605
MSMEG_1303,pass,12.10,10.35,-0.0826291291291291,0.326206020873945,0.375695267795795,3.60,0.22501971564708,1.16879322099932
MSMEG_6711,pass,31.39,10.37,-0.0318618618618618,0.106295093794746,0.227382712984984,4.97,1.59780174098157,3.02681760397119
MSMEG_1953,pass,22.00,10.38,-0.045454954954955,0.453716226893805,0.0662720908348348,4.46,1.08370171299363,2.11946730721678
MSMEG_4141,pass,11.20,10.38,-0.0892762762762763,0.471099230067348,0.238379091495495,3.49,0.109268344940877,1.07868105045043
MSMEG_4892,pass,13.28,10.42,-0.075321021021021,0.357083479201264,0.27211435045045,3.73,0.349021043538849,1.27369605366506
MSMEG_2039,pass,21.62,10.43,-0.0462441441441442,0.155091036238823,0.310363708708708,4.43,1.05134931934172,2.07246727228766
MSMEG_5808,pass,20.14,10.45,-0.0496579579579579,0.1498408007835,0.372719492912913,4.33,0.946637062249476,1.92737468622799
MSMEG_3884,pass,17.24,10.47,-0.0580078078078078,0.556136290399718,0.0715443808648648,4.11,0.719677106975292,1.64681341603996
MSMEG_2751,pass,29.55,10.51,-0.0338361861861861,0.205992930677473,0.117562573738738,4.89,1.49091564919042,2.81067306250937
MSMEG_6405,pass,23.08,10.54,-0.043328078078078,0.464101151228567,0.0577488379309309,4.53,1.13126056331221,2.19050052937096
MSMEG_4228,pass,20.76,10.54,-0.0481743243243243,0.455741443186035,0.0738332910600601,4.38,0.977904475113928,1.96960246856843
MSMEG_3542,pass,20.71,10.54,-0.0482956456456456,0.374324804751236,0.103860522783783,4.37,0.973648455452003,1.96380060877819
MSMEG_3518,pass,8.65,10.56,-0.115555705705705,0.464461913818765,0.410163739288288,3.11,-0.286734731025814,0.819755322554202
MSMEG_3580,pass,19.01,10.57,-0.0525965465465465,0.525777870403168,0.066470384837838,4.25,0.847430244804448,1.79929313483989
MSMEG_1475,pass,10.73,10.59,-0.0932087087087087,0.647412533870685,0.126047132468468,3.42,0.0185857004000342,1.0129659643436
MSMEG_0649,pass,13.71,10.65,-0.0729533033033033,0.431596191319454,0.186725451864864,3.78,0.363951605902776,1.28694607695938
MSMEG_6804,pass,24.62,10.67,-0.0406249249249249,0.39711234306714,0.0667486320720721,4.62,1.20562671575356,2.30637437947547
MSMEG_0023,pass,23.79,10.68,-0.0420405405405405,0.247342636406103,0.143274576216216,4.57,1.15569469983607,2.22791578478334
MSMEG_6936,pass,18.91,10.68,-0.0528788288288288,0.433200000173422,0.0974628864594596,4.24,0.824686798286417,1.7711504887532
MSMEG_5658,pass,28.44,10.69,-0.0351569069069068,0.109074375765913,0.268951674351351,4.83,1.41150353443364,2.66014250653277
MSMEG_5671,pass,9.89,10.70,-0.101118618618618,0.414838090578439,0.38423232472072,3.31,-0.11410045158818,0.923958237087684
MSMEG_6022,pass,14.92,10.73,-0.0670082582582582,0.206048055458507,0.460910472405405,3.90,0.476418927613611,1.39128591256762
MSMEG_3620,pass,20.17,10.75,-0.049583033033033,0.486163684114656,0.0692217668198198,4.33,0.907777094872012,1.87615249367469
MSMEG_5690,pass,10.67,10.77,-0.0937629129129129,0.468923950107542,0.265247136513513,3.41,-0.0138790774121201,0.990425883129752
MSMEG_0673,pass,30.67,10.80,-0.0326061561561561,0.241801626890357,0.0888090160570571,4.94,1.50603067181725,2.84027510093121
MSMEG_0469,pass,18.50,10.81,-0.05406006006006,0.320512142825013,0.165053402126126,4.21,0.77546573672027,1.71174255391989
MSMEG_3098,pass,18.26,10.81,-0.0547683183183183,0.378883099493493,0.130996938327327,4.19,0.75619166947549,1.68902615577647
MSMEG_1283,pass,15.71,10.82,-0.0636432432432432,0.339181944766822,0.210226762006006,3.97,0.53885565158266,1.45281968086394
MSMEG_5842,pass,7.30,10.83,-0.136976726726726,0.609209350265939,0.320630913126126,2.87,-0.568551024828446,0.674293677372953
MSMEG_1150,pass,15.79,10.85,-0.0633453453453453,0.205966575885592,0.412102901045045,3.98,0.540631336701702,1.4546089283896
MSMEG_3252,pass,18.89,10.86,-0.0529438438438438,0.166323907642135,0.374289656612612,4.24,0.798357178019413,1.73911963279731
MSMEG_2081,pass,17.72,10.87,-0.0564475975975976,0.596468978102717,0.0574267465795794,4.15,0.704903944550871,1.6300361324676
MSMEG_0702,pass,27.05,10.88,-0.0369711711711711,0.400033277871791,0.0546124523483483,4.76,1.31395523099853,2.4862221853893
MSMEG_6439,pass,13.45,10.90,-0.0743594594594595,0.557535533765845,0.116899462882882,3.75,0.30362033241296,1.23423775533294
MSMEG_3714,pass,15.98,10.90,-0.0625827327327327,0.37901575878647,0.17094900539039,4.00,0.551676947212711,1.46578849649188
MSMEG_2450,pass,33.31,10.92,-0.0300238738738739,0.39005227591093,0.0375523805495496,5.06,1.60893365435123,3.05026302992795
MSMEG_3904,pass,17.88,10.92,-0.0559354354354354,0.546736172953472,0.0691005525045045,4.16,0.711031214831547,1.63697378113661
MSMEG_5886,pass,16.22,10.93,-0.0616354354354354,0.213449701464798,0.372928956504504,4.02,0.570178748094082,1.48470751262001
MSMEG_2646,pass,9.87,10.94,-0.101351801801801,0.383436441303781,0.440029340513513,3.30,-0.149454486890389,0.901591308659784
MSMEG_5736,pass,18.14,10.95,-0.0551177177177177,0.27080427151136,0.217924108792792,4.18,0.728975650090782,1.65746183398152
MSMEG_1676,pass,19.01,10.98,-0.0526081081081081,0.483908814535792,0.0786325748708709,4.25,0.792107148358666,1.73160173160173
MSMEG_3020,pass,21.46,10.99,-0.0465906906906906,0.385026009784967,0.0923632481801801,4.42,0.965831248155664,1.95318858035743
MSMEG_2805,pass,19.40,11.00,-0.0515596096096096,0.34311866967932,0.135580125162162,4.28,0.818670235285442,1.76377952755906
MSMEG_2188,pass,40.66,11.00,-0.0245921921921922,0.108557580771381,0.132300610642642,5.35,1.88565344922673,3.69520255600911
MSMEG_4292,pass,17.05,11.02,-0.0586647147147146,0.325830934640111,0.189698830387387,4.09,0.629203341874273,1.54671066199216
MSMEG_0237,pass,10.05,11.03,-0.0995456456456456,0.507550781573243,0.256130152228228,3.33,-0.134734140556234,0.910837667041127
MSMEG_0406,pass,24.46,11.04,-0.0408806306306306,0.350608064680954,0.0824620986276275,4.61,1.14778803808887,2.215739133646
MSMEG_4756,pass,26.37,11.04,-0.0379159159159159,0.201512805294604,0.151754867651651,4.72,1.25602758477536,2.38837204012466
MSMEG_1480,pass,32.71,11.06,-0.0305746246246246,0.0568940762989012,0.412809715468468,5.03,1.56447807865607,2.95770482105886
VBIMycSme59918_0719,pass,11.40,11.07,-0.087716066066066,0.348917877081431,0.382476768945945,3.51,0.0428530623892084,1.03014902822608
MSMEG_5087,pass,27.38,11.08,-0.0365177177177177,0.202966636719598,0.139506139459459,4.78,1.30489701435952,2.47066090179123
MSMEG_4748,pass,10.66,11.08,-0.0938181681681682,0.524212548028006,0.212820613162162,3.41,-0.0564448010196678,0.961630926050582
MSMEG_0005,pass,10.90,11.10,-0.0917624624624624,0.719913622685538,0.087272202018018,3.45,-0.0268135463508718,0.98158591564438
MSMEG_1114,pass,13.31,11.10,-0.0751226726726726,0.293174365166375,0.362462081594594,3.73,0.26179010286349,1.19896546408528
MSMEG_3204,pass,9.42,11.11,-0.106185585585585,0.492246660456427,0.309838487087087,3.24,-0.238734460510579,0.847488407569284
MSMEG_0284,pass,22.68,11.12,-0.0440915915915915,0.32494962296347,0.107588516516516,4.50,1.02834390325616,2.03968151830008
MSMEG_3569,pass,17.50,11.15,-0.0571322822822823,0.423101233710718,0.118563957126126,4.13,0.650785718799344,1.5700230270044
MSMEG_2940,pass,15.10,11.17,-0.0662112612612612,0.575521187947823,0.0861375752882882,3.92,0.434727792058147,1.35165577832845
MSMEG_3663,pass,13.98,11.19,-0.071515015015015,0.28895679086635,0.335267747327327,3.81,0.321958151347134,1.25002604220921
MSMEG_3034,pass,15.21,11.19,-0.0657259759759759,0.438035754377288,0.14764115429129,3.93,0.443725919195459,1.36011243596137
MSMEG_4122,pass,8.24,11.20,-0.12135075075075,0.53158924092501,0.345676483207207,3.04,-0.442616226753119,0.735799077798493
MSMEG_0958,pass,22.80,11.23,-0.0438528528528528,0.305819308967877,0.116288709405405,4.51,1.02232058271392,2.03118350292104
MSMEG_6303,pass,25.03,11.23,-0.0399576576576576,0.182960889030516,0.18994105606006,4.65,1.156123323909,2.22857779593656
MSMEG_2219,pass,13.77,11.28,-0.0726046546546547,0.556776794817212,0.111790400489489,3.78,0.288593199554154,1.22144863808477
MSMEG_0603,pass,21.45,11.33,-0.046618018018018,0.281750389522194,0.147588563351351,4.42,0.920889316473439,1.89328200435455
MSMEG_5276,pass,24.27,11.33,-0.0411971471471471,0.286295280488863,0.112712708405405,4.60,1.0988660062998,2.14186270660051
VBIMycSme59918_2985,pass,11.25,11.36,-0.0888821321321321,0.321402021202069,0.444351966783783,3.49,-0.0136885471634474,0.990556692861391
MSMEG_6274,pass,27.99,11.36,-0.0357217717717717,0.202068577928624,0.134235376705705,4.81,1.3005853615161,2.46328808261226
ORF46,pass,8.35,11.37,-0.119742342342342,0.493553850484555,0.39194799606006,3.06,-0.444932048942183,0.734618916437098
MSMEG_5253,pass,117.29,11.38,-0.00852552552552554,0.00992771891976496,0.193105199531531,6.87,3.36560587504837,10.3073808209093
MSMEG_2921,pass,9.18,11.39,-0.108904054054054,0.425068772596702,0.427345378495495,3.20,-0.310686348034879,0.806258098574657
MSMEG_6273,pass,30.96,11.39,-0.0322975975975975,0.172879549734007,0.132953506246246,4.95,1.44243236355183,2.71778694491629
MSMEG_0698,pass,15.10,11.41,-0.0662427927927928,0.506135001338777,0.114065252105105,3.92,0.403959935447754,1.32313469511196
MSMEG_1426,pass,30.53,11.41,-0.0327493993993993,0.226451476615454,0.0976007836126127,4.93,1.41963395794415,2.67517627500813
MSMEG_6282,pass,17.19,11.44,-0.0581609609609609,0.477079462150368,0.0987739327327327,4.10,0.587814640843294,1.50296836251597
MSMEG_6431,pass,17.53,11.48,-0.057053003003003,0.457055039381803,0.103009799648648,4.13,0.610947216964683,1.52726161991549
MSMEG_3764,pass,12.44,11.51,-0.0803671171171171,0.695116511654912,0.0754687749279279,3.64,0.112604707639592,1.08117848454816
MSMEG_1213,pass,15.43,11.53,-0.0647899399399399,0.449873483363183,0.136748181126126,3.95,0.420299409393873,1.33820525009782
MSMEG_1403,pass,9.99,11.56,-0.100104204204204,0.769402516777678,0.0800091793513513,3.32,-0.210866774129676,0.864017971573811
MSMEG_5773,pass,14.68,11.56,-0.0681147147147147,0.677841903575977,0.0587430838318318,3.88,0.344342871409394,1.26957257723233
MSMEG_5119,pass,23.40,11.58,-0.0427331831831831,0.268651854673659,0.132433857954954,4.55,1.01483963890641,2.02067827434076
MSMEG_4588,pass,20.31,11.59,-0.0492306306306306,0.12800548844769,0.439835398294294,4.34,0.808981876622287,1.7519746213962
MSMEG_1514,pass,26.98,11.60,-0.0370626126126126,0.382580257061119,0.0590560287177177,4.75,1.21731187009919,2.32513078860686
MSMEG_0777,pass,30.65,11.63,-0.0326223723723723,0.222029137551405,0.0993387432882882,4.94,1.39860230750659,2.63646036364322
MSMEG_2826,pass,14.53,11.64,-0.0688414414414414,0.35529021755624,0.229094752204204,3.86,0.319135577624012,1.2475828083089
MSMEG_3341,pass,12.27,11.66,-0.0814881381381381,0.423264996923615,0.241038805318318,3.62,0.0736209748001153,1.05235464351486
MSMEG_2407,pass,21.68,11.67,-0.0461244744744744,0.48590777356873,0.059963126975976,4.44,0.893830381147345,1.85810287696262
MSMEG_5610,pass,20.42,11.68,-0.0489606606606607,0.350121835185899,0.118533609261261,4.35,0.806165189346164,1.74855744011191
MSMEG_6779,pass,12.82,11.72,-0.0780141141141141,0.381607664445533,0.262740845093093,3.68,0.129444577779287,1.09387249092997
MSMEG_5929,pass,10.04,11.74,-0.0995765765765766,0.53617879642413,0.228501768672672,3.33,-0.224740042144537,0.855749208431987
MSMEG_0761,pass,10.72,11.75,-0.0933195195195195,0.582171648422072,0.166504533405405,3.42,-0.133103157616204,0.911867961519172
MSMEG_2465,pass,26.62,11.78,-0.037561111111111,0.335868815493145,0.0743182154444444,4.73,1.17665435580276,2.26051948890731
MSMEG_2827,pass,17.54,11.79,-0.0570022522522522,0.310323582258505,0.19237509542042,4.13,0.573609993491253,1.48824288123822
MSMEG_5486,pass,28.35,11.81,-0.0352675675675675,0.268827173692974,0.0901222677117117,4.83,1.26398689891809,2.40158504613045
VBIMycSme59918_3049,pass,13.90,11.83,-0.0719177177177177,0.52480132892973,0.12476314257057,3.80,0.23333417161837,1.17554858934169
MSMEG_6689,pass,20.00,11.87,-0.0499930930930931,0.148530375048423,0.381687658462462,4.32,0.753348697000377,1.6857010409204
MSMEG_0224,pass,18.79,11.87,-0.0532135135135135,0.433381510436768,0.0986275973573574,4.23,0.66306921112704,1.58344769344453
MSMEG_1659,pass,17.47,11.89,-0.0572436936936936,0.461626791013111,0.101808011096096,4.13,0.555630780658937,1.46981112926989
MSMEG_4913,pass,25.00,11.89,-0.0400025525525525,0.394174609610927,0.065519180093093,4.64,1.07228049738161,2.10275460853718
MSMEG_0027,pass,18.31,11.89,-0.0546121621621621,0.345487196888883,0.150521712681681,4.19,0.622635590347166,1.53968539095178
MSMEG_0987,pass,19.20,11.90,-0.0520807807807807,0.413347878575286,0.102554359315315,4.26,0.689931379806327,1.61320678622321
MSMEG_3053,pass,8.61,11.92,-0.116119969969969,0.715559626334464,0.142788575864864,3.11,-0.468565940268139,0.722682597803047
MSMEG_6344,pass,10.34,11.92,-0.096716066066066,0.644628320070334,0.137374112945945,3.37,-0.205237587597831,0.867395829891287
MSMEG_5150,pass,13.81,11.93,-0.0723929429429429,0.241533639633641,0.438414977606606,3.79,0.211620537912785,1.15798818852048
MSMEG_2467,pass,30.30,11.93,-0.0329981981981982,0.308055646411022,0.0651563384024023,4.92,1.34446498364789,2.53936008125952
MSMEG_5760,pass,13.11,11.94,-0.0762873873873874,0.452805232760337,0.187357120384384,3.71,0.134852638402359,1.09798065671792
MSMEG_1773,pass,35.63,11.94,-0.028067117117117,0.0859672232275052,0.223130379816817,5.15,1.57714174852615,2.98378120321626
MSMEG_2079,pass,35.88,11.97,-0.0278695195195195,0.24401176515557,0.0641058190720719,5.17,1.58389633094086,2.99778378127599
MSMEG_1422,pass,45.54,11.97,-0.0219573573573573,0.0761264850399959,0.155873073957957,5.51,1.9273940703908,3.80367523228605
MSMEG_4303,pass,21.22,11.99,-0.0471282282282282,0.113100966037872,0.463985398594594,4.41,0.823713705571424,1.76995625679537
MSMEG_2490,pass,23.53,11.99,-0.0425067567567567,0.267834019753317,0.13158123745045,4.56,0.972232567768785,1.96187424386097
MSMEG_4270,pass,16.64,12.00,-0.0600963963963964,0.422162249939968,0.131691455387387,4.06,0.471795443988424,1.38683431952663
MSMEG_4982,pass,9.08,12.01,-0.110146846846846,0.47361070429163,0.359222804024024,3.18,-0.403340446154254,0.75610555233511
MSMEG_6456,pass,14.42,12.02,-0.0693603603603603,0.402934374601256,0.18990860854054,3.85,0.262803593091784,1.19980803071509
MSMEG_1496,pass,87.18,12.04,-0.0114711711711711,0.0232059313910948,0.147554939015015,6.45,2.85636402217933,7.24187875025865
MSMEG_1883,pass,23.25,12.05,-0.0430129129129128,0.266483748659762,0.135665975291291,4.54,0.947955145532227,1.92913638994277
MSMEG_1238,pass,25.36,12.06,-0.0394256756756756,0.394667315645569,0.0635119537267267,4.66,1.07263446472662,2.10327058576086
MSMEG_1310,pass,9.52,12.06,-0.105006906906906,0.494885247239221,0.299816478018018,3.25,-0.341093865199563,0.789442522005714
MSMEG_4246,pass,15.67,12.07,-0.0638228228228228,0.371727720415156,0.18340416239039,3.97,0.376133138147305,1.29785853341986
MSMEG_3244,pass,16.03,12.08,-0.0623926426426426,0.608959716258409,0.0665938182912914,4.00,0.407682504751838,1.32655317267301
MSMEG_0426,pass,10.37,12.09,-0.0964394894894895,0.388907764182973,0.389317726279278,3.37,-0.221815227873702,0.857485851483451
MSMEG_1702,pass,10.53,12.10,-0.0949496996996997,0.757549966573499,0.0768656628198196,3.40,-0.200232302799396,0.870410398502897
MSMEG_5635,pass,15.06,12.11,-0.0664036036036036,0.414384223479004,0.16600725672072,3.91,0.314882134301214,1.24391002384161
MSMEG_4401,pass,30.35,12.11,-0.032945045045045,0.184865339780807,0.127493574834834,4.92,1.32604909086536,2.50715135075764
MSMEG_5153,pass,26.21,12.11,-0.0381578078078078,0.310726530087606,0.0860427496426427,4.71,1.11412446647751,2.16463603191292
MSMEG_6753,pass,12.68,12.11,-0.078895045045045,0.331313426449516,0.334670355168168,3.66,0.0654457567220946,1.04640820384032
MSMEG_1379,pass,10.57,12.11,-0.09456996996997,0.665963475954213,0.119504502198198,3.40,-0.196040429552918,0.872943127755227
MSMEG_5242,pass,25.18,12.12,-0.0397141141141141,0.370097324374772,0.0715124219819817,4.65,1.05530572920292,2.07815855360165
MSMEG_2163,pass,15.31,12.12,-0.0652989489489489,0.432181360994546,0.149241709126125,3.94,0.33758179637923,1.26363674655659
MSMEG_2191,pass,12.30,12.13,-0.0812849849849849,0.358614936819524,0.31480770066066,3.62,0.0209258388545485,1.01461038961039
MSMEG_5732,pass,20.38,12.14,-0.0490579579579579,0.491358181714489,0.0663692675795795,4.35,0.748239075073464,1.67974131983675
MSMEG_2252,pass,15.99,12.14,-0.0625567567567567,0.441593002349058,0.131829115783783,4.00,0.39741643148853,1.31714705946919
MSMEG_3674,pass,12.62,12.14,-0.0792484984984985,0.575329507988308,0.123495673162162,3.66,0.0556741202579521,1.0393446387634
MSMEG_2261,pass,17.04,12.15,-0.0586869369369369,0.513148572877024,0.0870503312762761,4.09,0.487525069055029,1.40203762801939
MSMEG_5516,pass,12.90,12.19,-0.0775399399399399,0.57690095589255,0.117469718126126,3.69,0.0816392101350097,1.05821972168821
MSMEG_6639,pass,17.39,12.20,-0.0574951951951952,0.4949356706963,0.0898659703183182,4.12,0.511587824004266,1.4256183619645
MSMEG_6477,pass,21.59,12.21,-0.0463156156156156,0.294535614034419,0.136875708792792,4.43,0.82180591697987,1.76761725194438
MSMEG_3380,pass,9.67,12.22,-0.10346006006006,0.44417353369529,0.356833991459459,3.27,-0.33797037476121,0.791153547080419
MSMEG_4327,pass,24.49,12.27,-0.0408360360360361,0.480192524019329,0.0480893054054053,4.61,0.997227195859526,1.99615976882569
