,half-life best interval,Hypoxia half-life,Fold increase in hypoxia
MSMEG_5836,1.05861714354849,28.7185325088614,27.1283463373706
MSMEG_0363,0.537090580326373,14.5729533862424,27.1331390272882
MSMEG_6687,1.25557159897043,34.1122117620547,27.1686710578885
MSMEG_4971,1.11241186784547,30.2596606011041,27.2018498505516
MSMEG_0174,0.510742619769145,13.8956118242059,27.2066815776735
MSMEG_0316,1.1125945705385,30.2735529150795,27.2098693600734
MSMEG_2784,0.626255306395411,17.0494690600776,27.22447041321
MSMEG_2829,0.822893041146221,22.4165438132359,27.2411391181672
MSMEG_2271,0.601443464314357,16.3869081890252,27.2459660156191
MSMEG_0645,0.818520387978668,22.3123052698583,27.2593152199402
MSMEG_1867,1.29229576342372,35.2276574136765,27.2597484343265
MSMEG_0030,1.52558071956558,41.5912071441954,27.2625411496016
MSMEG_4598,1.56296516820482,42.6182721042292,27.2675763805916
MSMEG_0029,0.674301255324173,18.3975359456361,27.2838524329773
MSMEG_5925,0.707922836410833,19.3218214733324,27.2936829828714
MSMEG_2644,0.717574597859237,19.5910010825058,27.3016925918953
MSMEG_6437,3.68901595499402,100.733570294185,27.3063525674961
MSMEG_5548,0.492635105177595,13.4520724472875,27.3063618607489
MSMEG_5216,0.881367882954345,24.0732172806663,27.313472326644
MSMEG_4309,1.18625972309309,32.4018215078037,27.3142726479141
MSMEG_4720,0.678863582363124,18.5471406491499,27.3208655332303
MSMEG_4362,0.740429942986898,20.243530277148,27.3402372079734
MSMEG_4449,0.343178750371777,9.38338745922949,27.3425654970308
MSMEG_1581,2.22283379554163,60.8069243200307,27.3555874676694
MSMEG_2441,0.603443940776288,16.5134748467049,27.3653834778115
ORF49,0.548711898817526,15.0182654579894,27.3700378839128
MSMEG_2038,0.870941051806479,23.879013000796,27.4174847439639
MSMEG_0680,0.745414370524188,20.4400440719269,27.4210491240639
MSMEG_5553,0.600096015362458,16.4615970220823,27.4316052775979
MSMEG_5841,0.811457783908792,22.2691084666081,27.4433358188245
MSMEG_3896,0.749769713587973,20.583381237599,27.4529377014958
MSMEG_2776,0.827006080463755,22.7055775262512,27.4551518575519
MSMEG_0104,0.578396876656868,15.8861540002815,27.4658364203199
MSMEG_5541,1.18974440324404,32.6861540273661,27.4732572292349
MSMEG_3675,0.711735329355527,19.5567144719687,27.4775097783571
MSMEG_4754,1.37688214872294,37.8615608513735,27.4980403271915
MSMEG_5832,0.519762740684182,14.2974908547581,27.5077256133016
MSMEG_2902,0.900265578345615,24.7644403459585,27.5079275956182
MSMEG_5378,0.71016842827891,19.5384123426439,27.5123640598825
MSMEG_5792,0.592715526183208,16.3087795596629,27.5153574340853
ORF5,1.96264983896925,54.0058384690237,27.5167976460776
MSMEG_1518,0.61527733625932,16.9376435312698,27.5284697373139
MSMEG_5055,1.75156911399796,48.2353537621405,27.5383673853687
MSMEG_6473,0.758925506040686,20.9105837066993,27.5528804082364
MSMEG_5544,0.759672805305266,20.9551258251475,27.5844096021404
MSMEG_5171,1.087764462735,30.0133843470738,27.5918044533375
MSMEG_6271,0.582433796691777,16.0713897891173,27.5935048419284
MSMEG_5794,0.954610541627846,26.3459788757467,27.5986674427671
MSMEG_1757,1.17125081220666,32.3263309129034,27.5998364961643
MSMEG_3908,1.0414858531505,28.7585876338073,27.6130372263938
MSMEG_3913,1.69271568018959,46.7630950709172,27.6260777980621
MSMEG_1824,0.762650464581245,21.0730151497893,27.6312886813228
MSMEG_3887,0.746426483211628,20.6251974258763,27.6319207447368
MSMEG_2579,0.741336948233503,20.5124414425236,27.6695252966977
MSMEG_3211,2.22508304327787,61.5760130918374,27.6735797694665
MSMEG_0251,0.656979863567185,18.1850947754714,27.6798358426578
MSMEG_5205,0.781161363758953,21.6289243020126,27.6881644503436
MSMEG_0033,0.968002894789611,26.8025305452263,27.6884818108438
MSMEG_0233,0.682709250385244,18.9088513866491,27.696785089669
MSMEG_5308,0.675980171248312,18.7265917602996,27.7028714107365
MSMEG_5463,0.667556742323097,18.4969171804699,27.7083819363439
MSMEG_1504,2.14925556439707,59.6026490066224,27.7317644276253
MSMEG_4431,0.865089320472339,24.0003459509326,27.7431999019805
MSMEG_5094,0.776697592792247,21.5484467970143,27.7436765569816
MSMEG_4370,0.695942654325284,19.3203641279438,27.7614312154424
MSMEG_5238,0.902350623373894,25.0533229508752,27.7645100495423
MSMEG_1077,0.775414200418726,21.5554210589344,27.798589511637
MSMEG_0552,1.03385887826312,28.7434453291903,27.8020974946592
MSMEG_5660,0.891369631885571,24.7941268446682,27.8157634697736
MSMEG_2434,0.750713177518646,20.8869096155053,27.822756068494
VBIMycSme59918_1632,1.04173900965345,28.9894184269976,27.8279090620225
MSMEG_1078,0.529618939173265,14.7606382978724,27.8702992021278
MSMEG_2439,0.652706010334513,18.1925956681955,27.8725726133145
MSMEG_0652,0.64145739119279,17.8900967838119,27.8897663811236
MSMEG_0994,0.771614861302231,21.5242810696211,27.895109528211
MSMEG_6605,0.635680761121767,17.7472220001599,27.9184507154848
MSMEG_6409,0.568445585546325,15.8795254263152,27.9349964712165
MSMEG_2630,1.82024239561235,50.8548346454291,27.9384958662722
MSMEG_2502,2.06414071542134,57.6788173244303,27.9432583706662
MSMEG_1901,0.987292139744159,27.6158330776312,27.9712883005302
MSMEG_5424,0.627536292515585,17.568619175119,27.9961802761912
MSMEG_3615,1.51419558359621,42.4074168407113,28.0065648718865
MSMEG_5847,0.604838709677421,16.9402715530617,28.0079156343953
MSMEG_5999,1.30739299610895,36.6187580412813,28.0089905256229
MSMEG_5681,0.847074768466232,23.727666245079,28.0113009245239
MSMEG_0293,0.692130476482398,19.3921464718523,28.018050253196
MSMEG_5612,0.754565118969771,21.1636176439746,28.0474370096379
MSMEG_2430,0.972841507904344,27.2877008677981,28.0494825170239
MSMEG_3155,0.868118353468861,24.3608923548497,28.0617179184238
MSMEG_4617,0.902833607766096,25.3403444156121,28.0675688162654
MSMEG_3683,0.472921313775411,13.2781737526791,28.0769197029358
MSMEG_3478,1.8916107065166,53.1439514842005,28.0945499521226
MSMEG_3345,0.351497967170091,9.87912167784872,28.1057718694236
MSMEG_3633,2.59947639118407,73.113699487326,28.1263179520636
MSMEG_3101,2.04078161936022,57.4093389306004,28.1310544871519
MSMEG_2929,0.721552781585973,20.3288015774662,28.1736861062104
MSMEG_3843,0.700819959352442,19.7511239753734,28.1828788004603
MSMEG_0491,0.465863828003075,13.129853462161,28.1838869492017
MSMEG_0562,1.53976441604435,43.4006282012852,28.1865379853246
MSMEG_0875,0.71442179462755,20.1395251789424,28.1899647104716
MSMEG_4320,0.69288522356272,19.5346299712847,28.1931686619615
MSMEG_1677,1.31942077428009,37.2015081692501,28.1953330540428
MSMEG_6149,0.828174333063328,23.3886091152363,28.2411663601362
MSMEG_3228,1.30666492444677,36.9314716026929,28.2639190137666
MSMEG_6106,0.82447092522913,23.308636444768,28.2710229451575
MSMEG_1731,0.575054150932548,16.2615918779941,28.278366222769
MSMEG_0742,0.720435142826267,20.3751973273615,28.2817926502441
MSMEG_1810,0.550110480521507,15.5642750810347,28.2929986468894
MSMEG_4197,0.514160846651529,14.5490451369926,28.2966803710224
MSMEG_3238,1.03346965290184,29.2454155835032,28.2982819102488
MSMEG_2919,0.653893938403191,18.5179521258108,28.3195041860025
MSMEG_0750,0.428883901127965,12.1541496566362,28.3390204777348
MSMEG_5705,0.815018066233806,23.1032604736515,28.3469304924878
MSMEG_4791,0.788291247339521,22.3479433852101,28.3498560470312
MSMEG_3482,0.463166670526389,13.1356801363271,28.360590198337
MSMEG_6160,0.971228511569191,27.5597230785783,28.3761470655868
MSMEG_6222,0.922707839940952,26.1852151827067,28.3786633745113
MSMEG_1257,0.790565913433037,22.4377655219813,28.3819035715127
MSMEG_1430,0.965266493991219,27.412709454092,28.3991101159483
MSMEG_2225,0.469483568075117,13.3527141496667,28.4412811387901
MSMEG_2756,0.607213698741046,17.2705749338091,28.442334172659
MSMEG_1694,0.852817852320378,24.2654774396642,28.4532944211262
MSMEG_5309,1.05370376874715,29.9958113957061,28.4670248749048
MSMEG_5145,0.755943606606947,21.5377152558817,28.4911666262431
MSMEG_2597,2.25838627546398,64.3465826747311,28.4922837929978
MSMEG_3681,0.488173985208328,13.9102683261519,28.4944891527059
MSMEG_2095,0.761643626946952,21.7164471109952,28.5126092343811
MSMEG_2288,0.426242318758215,12.1547263817789,28.5160009855184
MSMEG_4990,0.871371102429678,24.8506535423375,28.5190241827454
MSMEG_1285,0.86594545780681,24.7037222500417,28.528034909507
MSMEG_2375,0.860267912006883,24.5677586900147,28.5582646372356
MSMEG_2612,0.486973459946433,13.9149184222238,28.5742849800366
MSMEG_6043,0.465466280846839,13.3006874018924,28.5749751361022
MSMEG_6940,1.53361632205943,43.8348230152567,28.5826529000374
MSMEG_5114,0.916380297823597,26.2005641382729,28.5913656158903
MSMEG_4558,0.654735923177653,18.7238540776393,28.5975664612477
MSMEG_5433,0.57464030253444,16.4529349713803,28.6317108264334
MSMEG_5230,0.614319794407645,17.5954008898095,28.6420868251133
MSMEG_6587,0.765063554922457,21.9131567777789,28.6422698307723
MSMEG_4630,0.839092102345266,24.0360323945085,28.6452849780467
MSMEG_5349,0.551729936078147,15.8058116023201,28.647732466127
MSMEG_5363,0.890247340386073,25.5087384664882,28.653540773765
MSMEG_3480,1.23512701222776,35.3910820849919,28.6537997587455
MSMEG_2770,0.449330497558638,12.8842545123909,28.6743378924763
MSMEG_2806,0.747710137703287,21.443819446904,28.6793215252801
MSMEG_5304,1.00372573433292,28.7892934951759,28.6824303795592
MSMEG_4215,0.743061661733565,21.3402032125657,28.7192898134173
MSMEG_2008,0.482109712100152,13.8562651747949,28.7408961633124
MSMEG_6141,0.665641789625499,19.1466790861342,28.764238340424
MSMEG_1703,0.883267754207617,25.4128636405263,28.7714155978945
MSMEG_4221,0.93058088188049,26.8114862661584,28.8115593047415
MSMEG_5820,1.16534270786801,33.5917442992389,28.8256356455818
MSMEG_3465,0.76027319150015,21.9211628090687,28.8332707954814
MSMEG_3280,0.916718323016622,26.4590203011402,28.8627592978312
MSMEG_3234,0.679232467311938,19.6113074204947,28.8727473498233
MSMEG_0945,0.86894274494876,25.0911721269478,28.8755182925515
MSMEG_0006,1.64781811226742,47.5826444804848,28.8761509090408
MSMEG_6434,0.625521267723105,18.0667493143588,28.8827099038882
MSMEG_5912,1.05889898708748,30.5956504561784,28.8938329616617
MSMEG_0071,1.52183838076397,43.9734574626126,28.8949588986826
MSMEG_3306,1.41336097239235,40.8486208990377,28.9017609067658
MSMEG_5306,1.36263208609239,39.3887062051998,28.9063398750242
MSMEG_2631,1.46953856489062,42.5010529540147,28.9213593773077
MSMEG_0695,1.08692839212236,31.4441653604276,28.9293808021971
MSMEG_6463,0.74778468786221,21.6395360171557,28.9381908568086
MSMEG_5278,1.35341544053673,39.2115303094533,28.9722794162175
MSMEG_5093,0.864649425831611,25.0777561056429,29.0033802792656
MSMEG_4114,1.73226235525814,50.2755340831889,29.023048345178
ORF20,0.811233654607618,23.5473811493668,29.0266324820515
MSMEG_1576,0.791793997824453,22.9843802845094,29.028232529751
MSMEG_5748,0.831404935773971,24.1349819531216,29.0291540435154
MSMEG_6698,0.759859172766649,22.0655472653299,29.0389957194163
MSMEG_3375,1.0013518249637,29.0830964327355,29.0438342525513
MSMEG_2552,0.604868325926097,17.5699632771939,29.0475836212667
MSMEG_5691,0.587158836251189,17.0558001244612,29.0480174553052
MSMEG_1108,0.727802037845706,21.1426557842306,29.0500090475328
MSMEG_4308,0.959684126824546,27.927221493058,29.1004307693044
MSMEG_6074,0.792445354289115,23.0611813834631,29.101289140815
MSMEG_2763,0.472951136265106,13.7686372770349,29.1121771812746
MSMEG_6737,0.569979195759355,16.5939539206331,29.1132624560547
MSMEG_3593,0.516075759921557,15.0362359740817,29.1357144469781
MSMEG_1002,0.728623993588109,21.2460522538042,29.1591444157336
MSMEG_6231,0.714328233823445,20.8515967438948,29.1904978083906
MSMEG_5267,0.758552681483729,22.1444911422036,29.193082672767
MSMEG_5415,1.65915438431546,48.4388296131442,29.1948899216689
MSMEG_3918,0.478793440529865,13.9786164947675,29.1955054340298
MSMEG_5065,0.833483823468128,24.3352565250277,29.1970351911194
MSMEG_2372,1.04541064725854,30.5235755664736,29.1976895840098
MSMEG_1010,0.431028289823423,12.5902918641383,29.2098968011963
MSMEG_1838,1.3111315064901,38.3018368778827,29.2128109867612
MSMEG_6618,0.854148109282152,24.9521376039204,29.212893329344
MSMEG_6127,0.526209624374031,15.3724353307497,29.2135198953012
MSMEG_4553,0.999633467728506,29.2438745938352,29.2545973478528
MSMEG_2115,1.67318345062217,48.954749933845,29.2584473720687
MSMEG_0601,0.784272717766396,22.9533282325938,29.2670237184391
MSMEG_4381,1.17523412342645,34.450295362142,29.3135594648159
MSMEG_5426,0.545523975778735,15.9959649818064,29.3222034081493
MSMEG_4057,0.424208144796381,12.4446205044743,29.3361187358807
MSMEG_6746,0.80654917933621,23.6648544931244,29.3408698433003
MSMEG_5693,0.8396070638941,24.6352794957536,29.3414390554256
MSMEG_1029,0.525099768956102,15.4195221337285,29.3649379514725
MSMEG_1582,2.07050564705767,60.8041485593253,29.3668112645489
MSMEG_4274,0.756038860397426,22.2205910810685,29.3908054797446
MSMEG_1057,0.986842105263161,29.0180905573565,29.4049984314545
MSMEG_1167,0.589576291172079,17.338512324402,29.408428703829
MSMEG_0942,1.78184301962997,52.4087568265162,29.4126678103213
MSMEG_1734,0.543837863804872,16.0092690302373,29.4375770716498
MSMEG_0229,1.37485842231723,40.4745119964995,29.4390399327681
MSMEG_2739,0.744153082919917,21.9272975099677,29.4661112252994
MSMEG_5848,0.923423968128682,27.2304654119937,29.488584173504
MSMEG_4762,0.665211648172728,19.6272589029954,29.5052844563224
MSMEG_6094,0.76605850133422,22.6175194082768,29.5245328769077
MSMEG_1929,1.11351488928481,32.8776861217659,29.5260408622669
MSMEG_4679,0.613522025440715,18.1358719923318,29.5602622893679
MSMEG_6731,0.55177995015588,16.3124145802615,29.5632608173841
MSMEG_4279,1.01041108334352,29.9036885705947,29.5955666595039
MSMEG_0321,0.859208464430819,25.4367404306677,29.6048531685709
MSMEG_1493,0.965188855286024,28.6024728684502,29.6340687232388
MSMEG_0754,0.622975330176925,18.4643023487924,29.6388981302816
MSMEG_6361,0.668478987477162,19.8245556590772,29.6562136289355
MSMEG_1891,0.739207569485512,21.9487598621117,29.6922823414647
MSMEG_0860,1.03092783505155,30.6178742184627,29.6993379919087
MSMEG_0120,0.641793599178506,19.0608659815058,29.6993706479835
MSMEG_2517,0.812471829473773,24.1355942031087,29.7063766736885
MSMEG_3582,2.17925967435634,64.7576449997573,29.7154330719601
MSMEG_5534,0.648088139987038,19.2652588949957,29.7262944749784
MSMEG_5551,0.636273979575605,18.9220672216382,29.7388669488877
MSMEG_3645,0.685537445034589,20.4083508765479,29.7698557888668
MSMEG_0756,0.856579961739431,25.5029753471238,29.7730235194105
MSMEG_6745,0.607508808877731,18.0878974041423,29.7738849870451
MSMEG_0261,0.956846234810066,28.5128371985495,29.7987661562041
MSMEG_6187,0.474372049998814,14.1379661707765,29.8035395863054
MSMEG_2813,0.73810724698299,21.9993657840495,29.8051074203265
MSMEG_0103,0.836318525849216,24.9310278995422,29.8104455766141
MSMEG_0732,1.43313405945459,42.7413506523512,29.8236933037635
MSMEG_6690,0.696880299193945,20.786646608281,29.8281449946628
MSMEG_6085,0.67853346300862,20.2519020367453,29.8465781583539
MSMEG_0536,0.91808496220551,27.4176749317646,29.8639843374618
MSMEG_0042,0.635041595224487,18.9692788825785,29.8709234563964
MSMEG_4710,1.21741247673873,36.3759503626673,29.8797252843286
MSMEG_2626,0.618410067715902,18.4838266516798,29.8892718870988
MSMEG_5293,0.56582955327757,16.9171213460542,29.8979105069039
MSMEG_2960,0.595103994423026,17.7968751252596,29.9054875988764
MSMEG_2391,0.792421432358342,23.7118687516022,29.9233056847451
MSMEG_3500,1.10643073348455,33.1193340328509,29.9334906655622
MSMEG_0184,1.21155826585627,36.2810309042475,29.9457582245175
MSMEG_3335,0.4737577676534,14.1945549175821,29.9616299441169
MSMEG_2291,0.644807686107618,19.3235593648178,29.9679420409277
MSMEG_0788,0.467173290145759,14.0051604600254,29.9785128033663
MSMEG_4988,1.07861013379902,32.3390452698077,29.9821448514534
MSMEG_1594,0.693753902365702,20.8050881873333,29.9891476161617
MSMEG_4278,0.735582581404476,22.0779091623323,30.0141815758852
MSMEG_0983,0.632636830308729,18.9880996504593,30.0142178589145
MSMEG_2782,0.709536166072012,21.309886059303,30.0335445580941
VBIMycSme59918_6368,0.845940192028428,25.4116031058626,30.0394795581585
MSMEG_4400,1.55870182405226,46.8410428813571,30.0513171657048
MSMEG_1043,0.931214303451707,27.9847218545551,30.0518599755447
MSMEG_1681,1.62628069604814,48.8897045329421,30.0622793173061
MSMEG_5749,0.590254891737416,17.7472692921611,30.0671278469578
MSMEG_6438,0.673053193637407,20.242238195827,30.0752427700864
MSMEG_3165,0.802976365728973,24.1611614770959,30.0895051315258
MSMEG_2676,0.689887400520703,20.7599513730869,30.0917966575676
MSMEG_4556,0.71559764329843,21.5501202082531,30.1148563163531
MSMEG_6678,0.949283833153877,28.5952272590659,30.1229477005437
MSMEG_0365,0.902866601459637,27.2001045529545,30.1263824677764
MSMEG_4307,0.826230049986923,24.8946835272702,30.1304503844471
MSMEG_4647,0.885164640623159,26.6732882637532,30.1337028611707
MSMEG_5318,0.588269074274574,17.7286557366576,30.1369840978293
MSMEG_4054,0.57787339289282,17.4303570867749,30.1629341325424
MSMEG_4989,0.823000109733352,24.8672625848511,30.2153818580996
MSMEG_6151,0.964534967837359,29.1626892728594,30.2349735834324
MSMEG_5202,0.768695779494126,23.2425848825482,30.2363893526825
VBIMycSme59918_1391,0.566898780222792,17.1426365169046,30.2393251052111
MSMEG_5129,0.906154732393095,27.4158690953998,30.2551739955011
MSMEG_2610,0.980717231201757,29.6751771153589,30.2586476215936
MSMEG_2622,0.955368374122261,28.9155371082727,30.2663746168473
MSMEG_6352,0.61659612513378,18.6697913804993,30.2788010165465
MSMEG_5788,0.410545546607184,12.4358600909722,30.2910607452552
MSMEG_5818,0.62315002336813,18.8765879291873,30.2922044793631
MSMEG_4196,0.605852535492863,18.3530734508738,30.2929712688972
MSMEG_6351,0.5318394553964,16.1150995579236,30.3006845287783
MSMEG_0226,0.367858938359104,11.150661170585,30.3123290148239
MSMEG_2685,0.832464531064802,25.2342503798399,30.3127033503312
MSMEG_6699,0.578430332886659,17.5393318199295,30.322289172491
MSMEG_2592,1.16783774840882,35.4168660859577,30.3268721483042
MSMEG_5049,1.67251049799,50.7788375763402,30.3608483398852
MSMEG_2744,0.729270486423416,22.1545094073503,30.3790017830056
MSMEG_3809,0.576839878863627,17.5325906113767,30.394206874039
MSMEG_4121,0.338520215298857,10.2937903405297,30.4081997922694
MSMEG_0594,0.918578914677146,27.9582892549494,30.4364587606237
MSMEG_5556,0.653972336970149,19.914421808983,30.4514742951459
MSMEG_1058,0.788508798444013,24.0122007939169,30.4526732501918
MSMEG_3606,1.29724120038053,39.5336689144268,30.4751875771677
VBIMycSme59918_0949,0.812116782393308,24.7509114355901,30.4770347962139
MSMEG_6142,0.619597880975247,18.8871873404799,30.4829760081675
MSMEG_4907,0.86961022827269,26.5091508314958,30.4839455305753
MSMEG_0301,1.09263744468523,33.3345012087511,30.5082910812691
MSMEG_3072,0.681144777322423,20.7832086652874,30.5121750283194
MSMEG_4254,1.31515496909386,40.129426438423,30.5130782162289
MSMEG_6428,0.987215558517202,30.1255230125524,30.515648535565
MSMEG_2002,0.753342959382263,22.9893786309238,30.5164843509986
MSMEG_5560,1.17633219621221,35.9004490251358,30.518971716268
MSMEG_4250,0.869909218759391,26.5503659645039,30.5208467641811
MSMEG_1199,1.02450268931956,31.3009639380936,30.5523492172408
MSMEG_2481,0.730286185245785,22.3216530088985,30.5656240798064
MSMEG_2779,0.601069904429885,18.3762664724191,30.5725945301637
MSMEG_3626,0.783678587288735,23.9834060757962,30.6036255995851
MSMEG_5004,0.952486784245872,29.1591141933959,30.6136680064097
MSMEG_6283,0.603901201763392,18.4967630664634,30.6287899617567
MSMEG_4579,0.812404252355976,24.8832430412853,30.6291393344185
MSMEG_2999,0.796252305813971,24.3918518030194,30.6333201485486
MSMEG_4155,0.836120401337793,25.6152860950535,30.635882169684
MSMEG_2529,0.997738459491825,30.567144450411,30.6364299778317
MSMEG_0203,0.79867951653267,24.4927680137689,30.6665784044394
MSMEG_4482,0.635458589281934,19.4894695411196,30.6699285678751
MSMEG_2377,0.751691305437236,23.0827617519331,30.7077673839882
MSMEG_3195,1.02307023377155,31.4168726531691,30.7084221748401
MSMEG_5189,1.57681807123614,48.4377727352069,30.7186818941226
MSMEG_0766,0.843063693462041,25.902403167405,30.7241355170174
MSMEG_0883,1.20496791055695,37.0267415355535,30.7284046414475
MSMEG_2629,1.77515168037126,54.557965790681,30.734255778791
MSMEG_5479,0.443727906048012,13.6418941339855,30.7438273501541
MSMEG_1808,0.698803880690887,21.4886539261965,30.7506219126192
MSMEG_5324,0.539066952115454,16.5789591599994,30.7549166108937
MSMEG_0939,0.697617635773832,21.4860195696989,30.7991347521849
MSMEG_6203,0.833670771502755,25.6938496794056,30.8201397454423
MSMEG_4245,0.735862246587439,22.6850054157896,30.8277881097873
MSMEG_3705,1.4218875896297,43.8764081955333,30.8578600133643
MSMEG_4226,1.18443984455637,36.5646772041749,30.8708604934429
MSMEG_4915,0.827014222675554,25.5310340068773,30.8713360748251
MSMEG_5766,0.581846392552368,17.9638295863734,30.8738351157803
MSMEG_2711,1.32985797116868,41.0730804810362,30.88531359852
MSMEG_2173,0.492138093949162,15.2008983593985,30.8874654213798
MSMEG_5554,0.453809732706069,14.0205508434435,30.8952184869172
MSMEG_5526,0.404007756948933,12.4917706240821,30.919630648728
MSMEG_6780,0.656670679654155,20.3063019662965,30.9231135110084
MSMEG_6381,0.393048285981934,12.16540567792,30.9514278825253
MSMEG_3364,0.694291764542523,21.4941326827001,30.9583575384375
MSMEG_4142,0.428831790730087,13.2792327554408,30.9660641829583
MSMEG_0952,0.581322120275549,18.0072028811525,30.9762905162064
MSMEG_2907,0.828722740941272,25.6759205357247,30.9825219790176
MSMEG_2585,0.897992345684298,27.830011282437,30.9913680402584
MSMEG_1258,0.780734448048634,24.201900539637,30.9988890590484
MSMEG_6926,0.577178367354794,17.8964424774481,31.0067796883439
MSMEG_0095,0.6951593735621,21.564424527752,31.0208354341145
MSMEG_3685,0.910719164566956,28.2515833188399,31.0211802035301
MSMEG_1529,0.572000572000572,17.7452832450954,31.023191433238
MSMEG_3696,0.784878016874879,24.3516287436973,31.0260043218656
MSMEG_2625,0.831539912925896,25.8198580295494,31.0506538870737
MSMEG_5447,0.661120599416012,20.5342607666124,31.0597805978984
VBIMycSme59918_5676,1.3311156523988,41.3795674406179,31.0863803352082
MSMEG_5687,0.552043942697839,17.1615426835396,31.0872764940978
MSMEG_3697,0.820968312577827,25.5382786586653,31.1075083744408
MSMEG_5511,1.00362979442316,31.232121251911,31.11916508005
MSMEG_6080,0.631577997627073,19.6796298102068,31.1594607224221
MSMEG_3867,1.05712502265268,32.9678489221098,31.1863291622617
MSMEG_5131,1.30575090003544,40.7224878627421,31.1870264547678
MSMEG_3654,0.979575843659705,30.5517200251387,31.1887233876625
MSMEG_5221,0.520200500135625,16.2331727077956,31.2056076523635
MSMEG_5044,0.861201047384518,26.8826969884114,31.2153556594649
MSMEG_3543,2.57042662961988,80.2786851653187,31.2316579046609
MSMEG_5669,0.662956216477307,20.709856772372,31.2386493370802
MSMEG_0815,0.509974246300563,15.9333574167865,31.2434550026196
MSMEG_4908,1.31170068239667,40.9853720376377,31.2459790466461
MSMEG_3490,0.60779189205616,19.0075545040198,31.2731294254638
MSMEG_6011,1.22809172090739,38.4207125715341,31.2848885123552
MSMEG_6136,0.569681548014662,17.8388238161691,31.3136766994426
MSMEG_0737,0.522520639565263,16.3757069092697,31.3398278829603
MSMEG_3081,2.07943954153309,65.1759064441943,31.3430158186482
MSMEG_3302,2.28356431767642,71.6514254975796,31.3770122185508
MSMEG_4922,0.565589532823048,17.7570168211741,31.3955895409571
MSMEG_2270,1.5217005365806,47.7826963502918,31.4008539798927
MSMEG_3358,0.739037175329534,23.2120451693852,31.4084946525661
MSMEG_0663,0.467745078931984,14.6942665884149,31.4151174438152
MSMEG_1277,0.537860927092953,16.8992641461558,31.4193935549352
MSMEG_2048,0.956654442748791,30.0717930193706,31.4343316411767
MSMEG_1637,0.85688579140544,26.9372798200946,31.4362545047139
MSMEG_5935,1.25589072554601,39.4989680449792,31.4509592606528
MSMEG_3357,1.49294583094877,46.9861158144262,31.4720834744328
MSMEG_4265,0.586852000117371,18.4842883548983,31.4973593873778
MSMEG_5310,0.949427178935382,29.9504872575517,31.5458498788037
MSMEG_5277,1.99861048984991,63.0562393486085,31.5500392241731
MSMEG_2330,0.940792774711493,29.6972750743547,31.5662235857007
MSMEG_5734,1.61987041036717,51.1383268706572,31.5693937881524
MSMEG_0674,0.397727649363305,12.5621268850264,31.5847462582404
MSMEG_4910,0.415855171505604,13.1367683549847,31.5897679170924
MSMEG_5903,1.49726748683652,47.312897382162,31.5994956132564
MSMEG_4249,1.27616518439068,40.3286848367779,31.6014614174209
MSMEG_3570,1.4223643081383,44.9684005833739,31.6152481653818
MSMEG_2309,0.47900749646732,15.1468976151596,31.6214208062879
MSMEG_5584,0.913728774842007,28.9072537240877,31.6365802632034
MSMEG_0248,0.592938107143918,18.7617789321562,31.6420528653969
MSMEG_2734,1.21235913541474,38.3664863557023,31.6461395266159
MSMEG_4476,0.819552173276746,25.9375085192643,31.6483920914523
MSMEG_3148,1.5085394105921,47.7604233896993,31.6600435191503
MSMEG_0129,0.396720444326899,12.5658954804285,31.6744338743333
MSMEG_5893,1.69140684778144,53.6404639175259,31.7135194219441
MSMEG_6385,0.721952158636956,22.9016295919315,31.7218105354373
MSMEG_6415,0.727398683754765,23.077162964272,31.7256045132634
MSMEG_2362,1.06224771616741,33.7022361889147,31.7272851482443
MSMEG_1642,0.867707640372374,27.542285265291,31.7414345383329
MSMEG_0564,0.856340693105849,27.2297974119427,31.7978552591999
MSMEG_4276,0.631718590425253,20.1012305212738,31.8199128946677
MSMEG_6858,0.841639513772832,26.80900396097,31.8533095491118
MSMEG_2544,0.440031095530752,14.0170098308488,31.8545893079259
MSMEG_6408,0.622561633601729,19.843457171205,31.8738838055341
MSMEG_3378,0.606715473555876,19.3516893501784,31.8958229905705
MSMEG_5667,0.812033564053988,25.9102633432021,31.9078723961211
MSMEG_2446,0.535779207939739,17.1060472188547,31.9274189168959
MSMEG_3209,2.33600676329577,74.598445305675,31.9341735125918
MSMEG_1996,0.922608521827383,29.4639420630954,31.9354757364879
MSMEG_5902,0.769211045870621,24.578003793722,31.9522241986316
MSMEG_3733,0.487060427963763,15.5634021690615,31.9537397733724
MSMEG_2435,0.692336983487765,22.1228649442278,31.9538974110268
MSMEG_3160,1.99311426476625,63.6942675159236,31.9571580224446
MSMEG_3605,1.21941305584912,38.9785968875649,31.965048020929
MSMEG_5198,1.42439514077772,45.5462472217475,31.9758513054736
MSMEG_3338,0.686805325030623,21.9706991366769,31.9897041213204
MSMEG_1390,1.74553434131015,55.8570194493137,31.999954470898
MSMEG_0730,0.815073424530995,26.1196956624049,32.0458192799435
MSMEG_5907,1.00219289349792,32.1169713599561,32.0466963678612
MSMEG_2424,0.892282394631016,28.6080016494704,32.061600477168
MSMEG_4024,0.461961333836359,14.8117177144586,32.0626784745265
MSMEG_0529,0.637075036821424,20.4374723817941,32.0801651305682
MSMEG_3652,1.44823091697154,46.4983139124911,32.1069750463039
