,mse best interval
MSMEG_2440,0.0853739126190475
MSMEG_3494,0.0373400758024691
MSMEG_2775,0.0323426913580246
MSMEG_0411,0.360526195238095
MSMEG_6742,0.315359666481481
MSMEG_5517,0.0235094711111111
MSMEG_0202,0.0465311765079365
MSMEG_0790,0.011717791111111
MSMEG_4289,0.0412484365079365
MSMEG_3503,0.027575823765432
MSMEG_6432,0.0858301326190476
MSMEG_0451,0.0833759823280421
MSMEG_6044,0.0579045704320988
MSMEG_2656,0.0911901407671957
MSMEG_0857,0.191323719259259
MSMEG_2936,0.306449067830688
MSMEG_4700,0.00976570543209873
MSMEG_2675,0.12228623015873
MSMEG_1938,0.0537131888095239
MSMEG_4916,0.159092825608465
MSMEG_2417,0.0210339575925925
MSMEG_4259,0.123713886172839
MSMEG_2423,0.0660849733597881
VBIMycSme59918_2062,0.0979414363580249
MSMEG_6507,0.080497061728395
MSMEG_6322,0.391515248857143
MSMEG_4242,0.079851358765432
MSMEG_3144,0.0898921333950616
MSMEG_1540,0.213640108703703
MSMEG_5037,0.0267143548148148
MSMEG_0935,0.0384755624603175
MSMEG_1178,0.119540337037036
MSMEG_4906,0.35918523037037
MSMEG_1434,0.302143171666666
MSMEG_4325,0.032182433580247
MSMEG_0637,0.117123345952381
MSMEG_3855,0.12428195047619
MSMEG_0608,0.0811325602469135
MSMEG_6395,0.0323694220370369
MSMEG_1419,0.412889391666666
MSMEG_4497,0.0621722125925925
MSMEG_5241,0.296093023174603
MSMEG_2272,0.0473181343209877
MSMEG_6076,0.0214566083950615
ORF1,0.0548920287037037
MSMEG_4240,0.0250549165432097
MSMEG_6482,0.0523534837037035
MSMEG_5878,0.115931402469136
MSMEG_1014,0.10961235728395
MSMEG_3575,0.0421616348765431
MSMEG_6902,0.0442890904320987
MSMEG_6590,0.125997461481481
MSMEG_5264,0.0422058387654321
MSMEG_2917,0.329032815476189
MSMEG_4681,0.0769077965432097
MSMEG_5807,0.0907493833862432
MSMEG_2874,0.0869047572839507
MSMEG_4475,0.0523498109259258
MSMEG_0044,0.0777053883950618
MSMEG_3290,0.146969414285714
MSMEG_0837,0.0658590828835978
MSMEG_2392,0.251191843765432
MSMEG_5609,0.048597777142857
MSMEG_5590,0.313531571857142
MSMEG_5229,0.0866101886031746
MSMEG_4932,0.0284211572839507
MSMEG_4251,0.0249843452469135
MSMEG_1404,0.0689331675132274
MSMEG_5538,0.0234727709259259
MSMEG_5901,0.0868872676455028
MSMEG_1900,0.119041172654321
MSMEG_6920,0.0618699195061726
MSMEG_3815,0.0643040079629629
MSMEG_1501,0.093722384506173
MSMEG_4379,0.36945873654321
MSMEG_3530,0.149732246349206
MSMEG_2693,0.0374679116666666
MSMEG_4599,0.0559312333950616
MSMEG_0119,0.0866766642592591
MSMEG_0374,0.41485049031746
MSMEG_6544,0.018867423765432
MSMEG_6921,0.438267837592592
MSMEG_6180,0.0136274998148148
MSMEG_3173,0.0190873069135802
MSMEG_3644,0.0215180748765432
MSMEG_2246,0.0300982320987654
MSMEG_1063,0.110517838765432
MSMEG_3215,0.0405862498765431
MSMEG_5166,0.0873741494444445
MSMEG_6041,0.0456280241269841
MSMEG_4079,0.0401389030952381
MSMEG_2268,0.313034262433862
MSMEG_4723,0.0232207583333332
MSMEG_5969,0.0812249272222222
MSMEG_3441,0.0713695387654319
MSMEG_1350,0.0238419866666664
MSMEG_2686,0.0635380154761908
MSMEG_2337,0.0821394565432101
MSMEG_1367,0.0763010310317459
MSMEG_0391,0.127626276111111
MSMEG_2553,0.0712286333950615
MSMEG_0500,0.228259981728394
MSMEG_0867,0.0817193118571429
MSMEG_3779,0.0405209735802467
MSMEG_1165,0.0288974094444443
MSMEG_5286,0.0898952420370371
MSMEG_1834,0.0446983570987655
MSMEG_5193,0.152774111666666
MSMEG_3848,0.0540437741358025
MSMEG_0925,0.16757294228395
MSMEG_6113,0.0215274733950618
MSMEG_1738,0.117429879814814
MSMEG_4976,0.0396229192592593
MSMEG_1657,0.063244037839506
VBIMycSme59918_0071,0.0534245628888889
MSMEG_5170,0.227982004691358
MSMEG_0073,0.0532395065396826
MSMEG_4366,0.0405222962169312
MSMEG_4563,0.0636668020370371
MSMEG_3283,0.029127901728395
MSMEG_4198,0.0364316392857142
MSMEG_2283,0.0713961059259259
MSMEG_4338,0.176391007830687
MSMEG_0866,0.0400371733333333
MSMEG_0523,0.463015575802468
MSMEG_6290,0.0957775226455027
MSMEG_0414,0.223360737248676
MSMEG_6223,0.0403402805555555
MSMEG_0241,0.0514058504761905
MSMEG_4218,0.029200888148148
MSMEG_2124,0.210706911666667
MSMEG_1842,0.180594405432098
MSMEG_1831,0.0469645328395059
MSMEG_2768,0.16162858691358
MSMEG_6414,0.0190703808024691
MSMEG_1003,0.144291146031745
MSMEG_2360,0.0610956226455026
MSMEG_2249,0.104105037746031
MSMEG_1363,0.0653087356666667
MSMEG_1435,0.0660784245061728
MSMEG_0141,0.0829870352380951
MSMEG_4626,0.0603127932539681
MSMEG_3960,0.113701406172839
MSMEG_1641,0.0500512993650791
MSMEG_4487,0.111987289135802
MSMEG_6156,0.0270654487037038
MSMEG_4684,0.0380330014814814
MSMEG_3536,0.101210349691358
MSMEG_3382,0.168512213148148
MSMEG_3872,0.0271819473809523
MSMEG_6916,0.0650875770987653
MSMEG_2732,0.0292146786243387
MSMEG_0342,0.140111728395061
MSMEG_2783,0.0500446289506174
MSMEG_3166,0.0593154583333333
MSMEG_5505,0.13569762228395
MSMEG_4834,0.0554774274691358
VBIMycSme59918_5503,0.405424930432098
MSMEG_0436,0.0889361785802471
MSMEG_3834,0.109894321481481
MSMEG_6564,0.275580610617283
MSMEG_1261,0.0562967548148147
MSMEG_1004,0.20034031191358
MSMEG_1225,0.189171791957672
MSMEG_3021,0.0245860776984126
MSMEG_0260,0.0408094437654321
MSMEG_3505,0.0393757897354498
MSMEG_1940,0.0662519064814814
MSMEG_1067,0.167796740061728
MSMEG_6197,0.14354247505291
MSMEG_4217,0.0145792543209876
MSMEG_1917,0.0657994802116403
MSMEG_4038,0.130018822037037
MSMEG_5825,0.0424124659876544
MSMEG_3968,0.198092409135802
MSMEG_4480,0.0723270976984127
VBIMycSme59918_3917,0.0876776009523809
MSMEG_2376,0.426583189126984
MSMEG_2194,0.442455020246913
MSMEG_0439,0.0208256519576719
MSMEG_3105,0.0482747950617285
MSMEG_4911,0.0363345042592592
VBIMycSme59918_3690,0.468129503201058
MSMEG_4926,0.0695582476455027
MSMEG_6443,0.336934455617284
MSMEG_4044,0.0750697061728395
MSMEG_3864,0.0448114718783069
MSMEG_4561,0.0277652288888889
MSMEG_2746,0.015594051111111
MSMEG_2613,0.0319741237654322
MSMEG_0011,0.348557034523809
MSMEG_5194,0.0727320911728391
MSMEG_1279,0.0388763452469136
MSMEG_0074,0.0451010758024691
MSMEG_5726,0.34134490973545
MSMEG_5395,0.0768844624691356
MSMEG_2774,0.0488971948148148
MSMEG_5791,0.0421639254320986
MSMEG_2010,0.0399912533950616
MSMEG_6194,0.460587040661375
MSMEG_2338,0.0445305869365079
MSMEG_4980,0.0529481205238094
MSMEG_3742,0.0428617125925926
MSMEG_4403,0.0679552750529099
MSMEG_2590,0.262877146172839
ORF7,0.119498611172839
MSMEG_3068,0.113015798024691
MSMEG_3264,0.164929606728395
MSMEG_5156,0.0612024120987652
MSMEG_5096,0.0975933307460317
VBIMycSme59918_3280,0.241580388761904
MSMEG_1931,0.0609124001587301
MSMEG_4849,0.0820245949206349
MSMEG_0738,0.0745865485714286
MSMEG_0801,0.029100075047619
MSMEG_3409,0.0919457373333332
MSMEG_6697,0.0477703739947089
MSMEG_2464,0.314722622989418
MSMEG_4695,0.0290420051904762
MSMEG_6583,0.0551467731481481
MSMEG_0121,0.0273119496349206
MSMEG_1451,0.0333877639417989
MSMEG_0638,0.0267083153703703
MSMEG_3838,0.0979352602469135
MSMEG_4953,0.120924169691358
MSMEG_2264,0.307804460211639
MSMEG_2207,0.0513517583333332
MSMEG_1196,0.161152499506173
MSMEG_1610,0.0172976083950617
MSMEG_4236,0.0441436195061729
MSMEG_0915,0.0445674328395061
MSMEG_3297,0.0568285703703704
MSMEG_4152,0.216583908148148
MSMEG_1064,0.0246596572839506
MSMEG_2989,0.0406823595061728
MSMEG_3897,0.0233380059259259
MSMEG_0921,0.0577948353703702
MSMEG_0690,0.0169111716666666
MSMEG_5101,0.158555166666666
MSMEG_3627,0.0559115753703705
MSMEG_1416,0.0262873324285714
MSMEG_5750,0.157053707469135
MSMEG_2683,0.0538381037654321
MSMEG_3423,0.192516313580247
MSMEG_5595,0.072819655617284
MSMEG_5050,0.103119137777777
MSMEG_4053,0.0555231572839508
MSMEG_6153,0.0111153605555555
MSMEG_0834,0.0744931498765432
MSMEG_2003,0.0703882355820104
MSMEG_2319,0.0204326375925926
MSMEG_4252,0.0247534126507936
MSMEG_0255,0.0248755659259258
MSMEG_3030,0.0185613131481481
MSMEG_1417,0.250933405
ORF4,0.0802964628835978
MSMEG_6638,0.102489781719576
MSMEG_0791,0.0122063750617285
MSMEG_2492,0.0581733882539683
MSMEG_6054,0.0585663622839507
MSMEG_5641,0.123194405873015
MSMEG_3140,0.0204470209876542
MSMEG_0736,0.00704532648148148
MSMEG_2064,0.279290590925926
MSMEG_2641,0.0323238972839506
MSMEG_2453,0.052444232839506
MSMEG_6356,0.260726379814814
MSMEG_4402,0.0434864924920635
MSMEG_3145,0.0658201798148147
MSMEG_4702,0.0345593151904761
MSMEG_4581,0.0287762069135802
MSMEG_4646,0.0813280245502643
MSMEG_4063,0.15287518563492
MSMEG_2643,0.0708811994126983
MSMEG_3175,0.0306146019047619
MSMEG_5673,0.0136656007671956
MSMEG_2619,0.0754577449999999
MSMEG_5149,0.128980244259259
MSMEG_0884,0.156217623024691
MSMEG_4771,0.0790172469135801
MSMEG_0455,0.0187978811904761
MSMEG_3111,0.0760197172486772
MSMEG_1421,0.15231864484541
MSMEG_3198,0.225040250432098
MSMEG_1865,0.0553198770370368
MSMEG_3411,0.0684194333950616
MSMEG_0465,0.153198405987653
MSMEG_6793,0.198517251358024
MSMEG_5613,0.173654776857142
MSMEG_5697,0.460929822037037
MSMEG_4745,0.036932264691358
MSMEG_3067,0.0631291297354496
MSMEG_0459,0.323433391137566
MSMEG_3978,0.142908912839506
MSMEG_2395,0.0172563570370371
MSMEG_4179,0.17146553537037
MSMEG_0861,0.0199656214814815
MSMEG_1608,0.061199740238095
MSMEG_0683,0.0607753750617283
MSMEG_3054,0.0341482856084657
MSMEG_1035,0.0483647387301588
MSMEG_2652,0.114531984691358
MSMEG_5488,0.0939460126543209
MSMEG_0681,0.0426728398148147
MSMEG_0633,0.09497059005291
MSMEG_3740,0.0516586072222223
MSMEG_2339,0.106398986587301
MSMEG_2399,0.0305244837037036
MSMEG_5940,0.023515651111111
MSMEG_6738,0.20520262691358
MSMEG_3509,0.16181908
MSMEG_1348,0.0929555584391533
MSMEG_0047,0.0143888839506172
MSMEG_0728,0.0442684558024692
MSMEG_2990,0.487873866904761
MSMEG_5271,0.0589527793209875
MSMEG_5672,0.0314538642592593
MSMEG_3982,0.119751837922705
MSMEG_3239,0.0194548911728394
MSMEG_5181,0.0569815022839507
MSMEG_2679,0.0686459375925925
MSMEG_2267,0.411330769100529
MSMEG_2046,0.0959749202380953
MSMEG_2975,0.0456752595061727
MSMEG_0397,0.0336094313492064
MSMEG_1936,0.0599453753703704
MSMEG_3017,0.0811692238095238
MSMEG_5132,0.267016978544973
MSMEG_6413,0.0305221064814814
MSMEG_0185,0.0899477683950616
MSMEG_0215,0.051791072654321
MSMEG_4527,0.0976926799206353
MSMEG_3486,0.401852293311111
MSMEG_2824,0.0146737832098765
MSMEG_0937,0.227501557460317
MSMEG_1251,0.0462900148765431
MSMEG_1325,0.100282000952381
MSMEG_3894,0.464243472513227
MSMEG_3895,0.0462373870899471
MSMEG_6815,0.19523560691358
MSMEG_1034,0.0189440436243386
MSMEG_6571,0.163464559814815
MSMEG_2358,0.0960467548412701
MSMEG_4662,0.131027700987654
MSMEG_5581,0.160072598523809
MSMEG_3902,0.0271505845061728
MSMEG_6614,0.198802752098765
MSMEG_4554,0.0568325802469136
MSMEG_5120,0.165408453148148
MSMEG_3281,0.0180321325925926
MSMEG_1939,0.159091019259259
MSMEG_1405,0.0362245755238094
MSMEG_0561,0.17287892765432
MSMEG_5177,0.329838169312169
MSMEG_6788,0.147523723174603
MSMEG_1942,0.0735787543209876
MSMEG_6201,0.037359897142857
MSMEG_5816,0.0327183903703704
MSMEG_2290,0.105989799320987
MSMEG_2374,0.0342638393650792
MSMEG_1850,0.0243761432098765
MSMEG_4491,0.0716888614814813
MSMEG_4486,0.13973633191358
MSMEG_5118,0.260994106481481
MSMEG_4934,0.0179321370987653
MSMEG_3784,0.117388059814814
MSMEG_2674,0.15039922595238
VBIMycSme59918_2641,0.15039922595238
MSMEG_0692,0.0314217372839505
MSMEG_1268,0.133297960987654
MSMEG_2026,0.0262620142857143
MSMEG_4896,0.0284656614814813
MSMEG_1465,0.0705021082098767
MSMEG_5160,0.162748920238095
MSMEG_6110,0.067687485925926
MSMEG_3816,0.0357641045061727
MSMEG_0929,0.0313622304320987
MSMEG_5061,0.0110693400617284
MSMEG_5676,0.0145308785802468
MSMEG_3436,0.0474767128395061
MSMEG_3514,0.122304288395061
MSMEG_4115,0.420950823809523
MSMEG_2943,0.131938792839506
MSMEG_6162,0.0651118670952381
MSMEG_3440,0.0436564688888889
MSMEG_1136,0.0240057817283951
MSMEG_5130,0.044581464506173
MSMEG_3561,0.192557798765431
MSMEG_2651,0.0170983580246913
MSMEG_3442,0.234469225987654
MSMEG_2909,0.114377773333333
MSMEG_5084,0.0502206793209875
MSMEG_0969,0.0350436999999998
MSMEG_3258,0.104071475767195
MSMEG_2277,0.038987078580247
MSMEG_5946,0.313599764126984
MSMEG_6327,0.273746008209876
MSMEG_6198,0.0403384422222223
MSMEG_3457,0.0567879309259258
MSMEG_0153,0.0433535491358024
MSMEG_2786,0.0228466153703702
MSMEG_3132,0.18419953191358
MSMEG_2910,0.406118128395061
MSMEG_3544,0.0453079098677249
MSMEG_6148,0.0913767883862434
MSMEG_5325,0.077201627654321
MSMEG_0836,0.0227870698412698
MSMEG_3856,0.021071938765432
MSMEG_3632,0.0398847693121693
MSMEG_6418,0.0418694965432099
MSMEG_6329,0.0407472088888888
MSMEG_1602,0.0230759948765433
MSMEG_2397,0.11947456765432
MSMEG_2134,0.0748430528395064
MSMEG_1333,0.0550786242592592
MSMEG_6005,0.0751028373333332
MSMEG_5339,0.139129829444444
MSMEG_2400,0.0220135309259259
MSMEG_3746,0.0281614738888888
MSMEG_6131,0.238846997592592
MSMEG_5703,0.104554782433862
MSMEG_5379,0.0111078535802468
MSMEG_2314,0.0217849583333334
MSMEG_6726,0.0714375993209875
MSMEG_3196,0.042132203765432
MSMEG_5674,0.0498792002116402
MSMEG_3882,0.0803116148765431
MSMEG_4301,0.0630704622839508
MSMEG_5082,0.0204282459259258
MSMEG_3260,0.0863615110317461
MSMEG_1605,0.164634578730158
MSMEG_5662,0.0796957526543212
MSMEG_1546,0.119871625246913
MSMEG_3118,0.0645857415873016
MSMEG_1922,0.190647994814815
MSMEG_4248,0.0562449570634921
MSMEG_6039,0.156539339259259
MSMEG_3559,0.260057957777777
MSMEG_6685,0.112623519259259
MSMEG_4433,0.203811268950617
MSMEG_1109,0.0281024409876543
MSMEG_6029,0.351592401728394
MSMEG_1798,0.200858292592592
MSMEG_4455,0.0320087770987654
MSMEG_3253,0.00972363506172835
VBIMycSme59918_3356,0.0958853608024689
MSMEG_0993,0.0420047283597882
MSMEG_0802,0.0445888068783068
MSMEG_4329,0.361299608253968
MSMEG_1866,0.188057192857142
MSMEG_2107,0.399134651322751
MSMEG_3964,0.0995755165079366
MSMEG_4620,0.0552542245061728
MSMEG_4355,0.0842291487037039
MSMEG_5292,0.0723145343209876
MSMEG_2398,0.0257421464814815
MSMEG_6059,0.160083428950617
MSMEG_0724,0.138301574814814
MSMEG_4534,0.146851846481481
MSMEG_2187,0.16192589037037
MSMEG_3287,0.206646063765431
MSMEG_6406,0.127928425246913
MSMEG_3611,0.176563577592592
MSMEG_6275,0.143101946728395
MSMEG_5525,0.202288881693121
MSMEG_2432,0.0338705395061728
MSMEG_2282,0.035946724259259
MSMEG_4580,0.0399472282098765
MSMEG_0437,0.0419413414814815
MSMEG_0087,0.158467294876543
MSMEG_1127,0.287352733439153
MSMEG_6258,0.165990540555555
MSMEG_2743,0.184688415617284
MSMEG_4294,0.0188487787654321
ORF56,0.166547603703703
MSMEG_6520,0.0491170931481481
MSMEG_0140,0.0412432548765432
MSMEG_4199,0.253902147328041
MSMEG_6532,0.131985837592592
MSMEG_0093,0.032452996111111
MSMEG_1483,0.0580432703703704
MSMEG_1708,0.162859319814815
MSMEG_1344,0.166160386587301
MSMEG_5836,0.0731451476190474
MSMEG_0363,0.109626433395061
MSMEG_6687,0.122693522777778
MSMEG_4971,0.0884514359788359
MSMEG_0174,0.303716601728395
MSMEG_0316,0.0649396735802469
MSMEG_2784,0.0405736065873016
MSMEG_2829,0.0438229344920634
MSMEG_2271,0.062133949876543
MSMEG_0645,0.0212213553703703
MSMEG_1867,0.0839400630246915
MSMEG_0030,0.175359668253968
MSMEG_4598,0.252685221904761
MSMEG_0029,0.0786443200617283
MSMEG_5925,0.0401927598148147
MSMEG_2644,0.0687227008024691
MSMEG_6437,0.208318478333332
MSMEG_5548,0.161839765432098
MSMEG_5216,0.0916343980246912
MSMEG_4309,0.130738648571428
MSMEG_4720,0.0390708578395061
MSMEG_4362,0.108273664691357
MSMEG_4449,0.387279741481481
MSMEG_1581,0.318761526349206
MSMEG_2441,0.124718792619047
ORF49,0.112296718333333
MSMEG_2038,0.0117574445061728
MSMEG_0680,0.0322918557936506
MSMEG_5553,0.0450939343209877
MSMEG_5841,0.0765694548765432
MSMEG_3896,0.0772138282539682
MSMEG_2776,0.105407023386243
MSMEG_0104,0.20786958228395
MSMEG_5541,0.0177368731481481
MSMEG_3675,0.0532065119135803
MSMEG_4754,0.0952098948412697
MSMEG_5832,0.306376841507936
MSMEG_2902,0.0748418726543209
MSMEG_5378,0.0237910175925925
MSMEG_5792,0.0206244538888888
ORF5,0.0648328083809524
MSMEG_1518,0.238258683024691
MSMEG_5055,0.013410620802469
MSMEG_6473,0.142090412275132
MSMEG_5544,0.0811858555238095
MSMEG_5171,0.045946306728395
MSMEG_6271,0.034011357037037
MSMEG_5794,0.106673172275132
MSMEG_1757,0.055846865952381
MSMEG_3908,0.109992128888889
MSMEG_3913,0.12255723037037
MSMEG_1824,0.0154244993209876
MSMEG_3887,0.0340652842592593
MSMEG_2579,0.066678855238095
MSMEG_3211,0.19599867047619
MSMEG_0251,0.0196054998148148
MSMEG_5205,0.111255879285714
MSMEG_0033,0.0660248303968253
MSMEG_0233,0.0617186352380951
MSMEG_5308,0.0454073469135802
MSMEG_5463,0.254643615555555
MSMEG_1504,0.283038202248677
MSMEG_4431,0.030758525
MSMEG_5094,0.0773985343121692
MSMEG_4370,0.109190942222222
MSMEG_5238,0.0175816287037036
MSMEG_1077,0.0305514758024691
MSMEG_0552,0.0671875805555557
MSMEG_5660,0.0258626306084655
MSMEG_2434,0.0712498543209876
VBIMycSme59918_1632,0.0246732513580246
MSMEG_1078,0.10334499191358
MSMEG_2439,0.139535559320987
MSMEG_0652,0.102923660555555
MSMEG_0994,0.0646871370987656
MSMEG_6605,0.19903905265432
MSMEG_6409,0.0702995222839507
MSMEG_2630,0.366731773359788
MSMEG_2502,0.212844548809523
MSMEG_1901,0.0522968698412696
MSMEG_5424,0.13867454691358
MSMEG_3615,0.0459235153703703
MSMEG_5847,0.0494193439506172
MSMEG_5999,0.0773991678306877
MSMEG_5681,0.111122893333333
MSMEG_0293,0.226537697460317
MSMEG_5612,0.0650562592592592
MSMEG_2430,0.0212510311728396
MSMEG_3155,0.0261133089506172
MSMEG_4617,0.159361237142857
MSMEG_3683,0.117552771172839
MSMEG_3478,0.0363835383333332
MSMEG_3345,0.21004779037037
MSMEG_3633,0.257243968571428
MSMEG_3101,0.233123810925925
MSMEG_2929,0.130011882222222
MSMEG_3843,0.121642205432098
MSMEG_0491,0.076170960802469
MSMEG_0562,0.0364305761111111
MSMEG_0875,0.147029864691358
MSMEG_4320,0.0737573302910053
MSMEG_1677,0.204656926481481
MSMEG_6149,0.0315811417142857
MSMEG_3228,0.0148610621428572
MSMEG_6106,0.147079106873015
MSMEG_1731,0.166937383703703
MSMEG_0742,0.151685203024691
MSMEG_1810,0.39597961537037
MSMEG_4197,0.0401026264814814
MSMEG_3238,0.0782150107936506
MSMEG_2919,0.113062693333333
MSMEG_0750,0.0759150943209876
MSMEG_5705,0.136217192098765
MSMEG_4791,0.030994550617284
MSMEG_3482,0.436440891666666
MSMEG_6160,0.11310787047619
MSMEG_6222,0.0882454837037037
MSMEG_1257,0.0489442575925927
MSMEG_1430,0.0478583220370372
MSMEG_2225,0.233796634320987
MSMEG_2756,0.0660186713580245
MSMEG_1694,0.0592953504320988
MSMEG_5309,0.279842955802469
MSMEG_5145,0.283138932654321
MSMEG_2597,0.178751797063492
MSMEG_3681,0.0886697783333334
MSMEG_2095,0.0278392778395061
MSMEG_2288,0.384360677098765
MSMEG_4990,0.149168283765432
MSMEG_1285,0.0511735176984128
MSMEG_2375,0.0644206523809524
MSMEG_2612,0.0836069955555555
MSMEG_6043,0.0607932264814815
MSMEG_6940,0.45181495547619
MSMEG_5114,0.0418815919135803
MSMEG_4558,0.0426682676543208
MSMEG_5433,0.086035238941799
MSMEG_5230,0.0727437820370369
MSMEG_6587,0.134660525608465
MSMEG_4630,0.0791247713492062
MSMEG_5349,0.465512319682539
MSMEG_5363,0.0173084778395061
MSMEG_3480,0.0724626676543209
MSMEG_2770,0.0507856054320988
MSMEG_2806,0.0635649230246912
MSMEG_5304,0.0524019466931216
MSMEG_4215,0.0119331933950617
MSMEG_2008,0.29691330228395
MSMEG_6141,0.0718165697354498
MSMEG_1703,0.24724165547619
MSMEG_4221,0.040673906904762
MSMEG_5820,0.130572540061728
MSMEG_3465,0.0411951245061728
MSMEG_3280,0.14686422042328
MSMEG_3234,0.0232514815432098
MSMEG_0945,0.0707240941798943
MSMEG_0006,0.238113099920634
MSMEG_6434,0.0969229624691359
MSMEG_5912,0.105695747190476
MSMEG_0071,0.303428902222222
MSMEG_3306,0.0570757513580247
MSMEG_5306,0.105591331772486
MSMEG_2631,0.257506525396825
MSMEG_0695,0.0336802623280425
MSMEG_6463,0.039422023765432
MSMEG_5278,0.0475162120634921
MSMEG_5093,0.0590625490476189
MSMEG_4114,0.222102873994709
ORF20,0.0525330097354493
MSMEG_1576,0.138299752619047
MSMEG_5748,0.0518839400617282
MSMEG_6698,0.0448203387654322
MSMEG_3375,0.0291226733950617
MSMEG_2552,0.177277547830687
MSMEG_5691,0.0476309378395061
MSMEG_1108,0.0596458239506172
MSMEG_4308,0.0980025345238094
MSMEG_6074,0.0100398370987654
MSMEG_2763,0.279837166481481
MSMEG_6737,0.353844108209876
MSMEG_3593,0.105598993333333
MSMEG_1002,0.0104305474691358
MSMEG_6231,0.496647128703704
MSMEG_5267,0.0499122977777778
MSMEG_5415,0.00922131191358018
MSMEG_3918,0.0610928489506172
MSMEG_5065,0.0301867287037036
MSMEG_2372,0.0959486142857143
MSMEG_1010,0.14986365037037
MSMEG_1838,0.0234702
MSMEG_6618,0.0896696726984129
MSMEG_6127,0.052323782037037
MSMEG_4553,0.0682408061728396
MSMEG_2115,0.23541817547619
MSMEG_0601,0.0653811980246913
MSMEG_4381,0.0671357379841269
MSMEG_5426,0.0244192822222221
MSMEG_4057,0.387147937037037
MSMEG_6746,0.0314158622839505
MSMEG_5693,0.0524380592592592
MSMEG_1029,0.236639822222222
MSMEG_1582,0.051275553994709
MSMEG_4274,0.031462809691358
MSMEG_1057,0.142022785925926
MSMEG_1167,0.153965783950617
MSMEG_0942,0.0842703464814812
MSMEG_1734,0.046077879814815
MSMEG_0229,0.023853515978836
MSMEG_2739,0.0723302512169311
MSMEG_5848,0.090609831031746
MSMEG_4762,0.152913478201058
MSMEG_6094,0.0200051198148148
MSMEG_1929,0.0991421526984127
MSMEG_4679,0.126704829876543
MSMEG_6731,0.229859801543209
MSMEG_4279,0.216616533857142
MSMEG_0321,0.108070662433862
MSMEG_1493,0.127319499506172
MSMEG_0754,0.029824378765432
MSMEG_6361,0.0257933859259258
MSMEG_1891,0.116595031111111
MSMEG_0860,0.0098504333333333
MSMEG_0120,0.155680185925925
MSMEG_2517,0.190356453359788
MSMEG_3582,0.397886463809523
MSMEG_5534,0.07962684
MSMEG_5551,0.0585177674691357
MSMEG_3645,0.0483539045502647
MSMEG_0756,0.0536889491358025
MSMEG_6745,0.100645501481481
MSMEG_0261,0.0386001266666668
MSMEG_6187,0.160011220555555
MSMEG_2813,0.0602997541358023
MSMEG_0103,0.13879253191358
MSMEG_0732,0.0342363898412699
MSMEG_6690,0.042062544691358
MSMEG_6085,0.0366167469135803
MSMEG_0536,0.20735138084656
MSMEG_0042,0.108314580246913
MSMEG_4710,0.0510501041269841
MSMEG_2626,0.0220484872222222
MSMEG_5293,0.0768226504320987
MSMEG_2960,0.183591168174603
MSMEG_2391,0.0816759933597882
MSMEG_3500,0.0632926621428571
MSMEG_0184,0.170386364506172
MSMEG_3335,0.202953506481481
MSMEG_2291,0.0571991361111111
MSMEG_0788,0.0847028459259259
MSMEG_4988,0.0520693597619047
MSMEG_1594,0.0292461313580246
MSMEG_4278,0.0231820106172839
MSMEG_0983,0.0704751485714286
MSMEG_2782,0.0326150387301588
VBIMycSme59918_6368,0.0148578170987654
MSMEG_4400,0.0942004599206348
MSMEG_1043,0.109291671358024
MSMEG_1681,0.117217006666666
MSMEG_5749,0.150185308950617
MSMEG_6438,0.0594842543209877
MSMEG_3165,0.0361996328395061
MSMEG_2676,0.204220080767196
MSMEG_4556,0.0309053513580248
MSMEG_6678,0.156593297650793
MSMEG_0365,0.0402673133950619
MSMEG_4307,0.032517306728395
MSMEG_4647,0.0427878891358025
MSMEG_5318,0.179309809126984
MSMEG_4054,0.174513788523809
MSMEG_4989,0.0961264496296294
MSMEG_6151,0.096078874312169
MSMEG_5202,0.241092648359788
VBIMycSme59918_1391,0.437724043024691
MSMEG_5129,0.0870258313492061
MSMEG_2610,0.199754949841269
MSMEG_2622,0.0536776753703704
MSMEG_6352,0.161062959920634
MSMEG_5788,0.0671884200617282
MSMEG_5818,0.133636278333333
MSMEG_4196,0.0195943483950617
MSMEG_6351,0.094246113580247
MSMEG_0226,0.248275977037037
MSMEG_2685,0.132718570052909
MSMEG_6699,0.0988302887037035
MSMEG_2592,0.038577189691358
MSMEG_5049,0.418152266587301
MSMEG_2744,0.041514061728395
MSMEG_3809,0.224421305246913
MSMEG_4121,0.113688491358024
MSMEG_0594,0.0316720246560847
MSMEG_5556,0.00996392969135799
MSMEG_1058,0.0444724087037036
MSMEG_3606,0.0553069150617282
VBIMycSme59918_0949,0.0272828761111111
MSMEG_6142,0.0220727556172839
MSMEG_4907,0.0386035910317461
MSMEG_0301,0.0631250309259259
MSMEG_3072,0.0396587556172839
MSMEG_4254,0.00948793358024689
MSMEG_6428,0.0485252533950618
MSMEG_2002,0.0751400341358022
MSMEG_5560,0.0656556772839504
MSMEG_4250,0.0564038392857141
MSMEG_1199,0.0516407064814813
MSMEG_2481,0.310474557698412
MSMEG_2779,0.0501423261728397
MSMEG_3626,0.0422704103703704
MSMEG_5004,0.0136613022839506
MSMEG_6283,0.0193703311111111
MSMEG_4579,0.0623495819047618
MSMEG_2999,0.194092471666666
MSMEG_4155,0.162185468395062
MSMEG_2529,0.00428005209876544
