,No zero values in 0-15 minute timepoints,half-life for 0-15 minutes,hyp_1_5_slope,hyp_1_5_r2,hyp_1_5_mse
MSMEG_5189,pass,48.44,-0.020645045045045,0.0280417408476092,0.393557808168168
MSMEG_5415,pass,48.44,-0.0206445945945945,0.0892791505330613,0.115819628621621
MSMEG_2386,pass,48.46,-0.0206351351351351,0.0507690412812058,0.212090778846847
MSMEG_2174,pass,48.48,-0.0206252252252252,0.118629117556951,0.0841974655375376
MSMEG_4918,pass,48.52,-0.0206081081081081,0.109489250422267,0.0920191362042042
MSMEG_0007,pass,48.54,-0.0206021021021021,0.129349931116956,0.0761087742822822
MSMEG_6604,pass,48.54,-0.0206021021021021,0.13221386814324,0.0742152209489489
MSMEG_2506,pass,48.62,-0.0205665165165165,0.0287042876622106,0.381294372621621
MSMEG_2264,pass,48.64,-0.0205594594594594,0.131527856974574,0.0743525304384383
MSMEG_0057,pass,48.64,-0.0205582582582582,0.0738455975419205,0.141210061405405
MSMEG_6289,pass,48.66,-0.0205495495495495,0.0677962573201503,0.154683487927927
MSMEG_0110,pass,48.81,-0.0204887387387387,0.0638818436090808,0.163876959288288
MSMEG_1681,pass,48.89,-0.0204542042042041,0.0659865412402461,0.157760097018017
MSMEG_0786,pass,48.93,-0.0204378378378378,0.145354494933626,0.0654277016816814
MSMEG_2115,pass,48.95,-0.020427027027027,0.0576495176504916,0.181702677429429
MSMEG_0403,pass,48.98,-0.0204184684684684,0.103802098521315,0.095891108069069
MSMEG_6402,pass,49.04,-0.0203912912912912,0.13120573688946,0.0733479191351349
MSMEG_2328,pass,49.07,-0.0203773273273273,0.110573049201431,0.0889794389279279
MSMEG_1325,pass,49.08,-0.0203759759759759,0.0964814371388029,0.103577249957957
MSMEG_3957,pass,49.12,-0.0203594594594594,0.0769354284328458,0.132486739771771
MSMEG_0122,pass,49.17,-0.0203375375375375,0.022528811395082,0.478075669129129
MSMEG_3059,pass,49.28,-0.0202938438438438,0.100802213608724,0.0978696440570571
MSMEG_3773,pass,49.31,-0.0202818318318318,0.124994067055245,0.0767132131621621
MSMEG_4469,pass,49.37,-0.0202566066066065,0.123971405876616,0.0772439304594594
MSMEG_0304,pass,49.38,-0.0202495495495495,0.0668811025886221,0.15240475415015
MSMEG_0769,pass,49.41,-0.0202403903903903,0.106744257361111,0.0913278611621621
MSMEG_1924,pass,49.43,-0.0202312312312311,0.0657405855316902,0.154957557837837
MSMEG_5059,pass,49.45,-0.0202235735735735,0.190117578211418,0.0464140770180179
MSMEG_5051,pass,49.45,-0.0202219219219219,0.067523571559085,0.150439380264264
MSMEG_4187,pass,49.49,-0.0202043543543544,0.116819917845654,0.0822160378948947
MSMEG_1031,pass,49.54,-0.0201869369369369,0.191235966555782,0.0459121179429429
MSMEG_0370,pass,49.57,-0.0201722222222222,0.173221196302146,0.051740427
MSMEG_5045,pass,49.60,-0.0201626126126125,0.0644133510790633,0.157302619384384
MSMEG_3883,pass,49.61,-0.0201564564564564,0.0546703537102229,0.187151789489489
MSMEG_4258,pass,49.70,-0.0201219219219219,0.0827238515550004,0.119603115819819
MSMEG_1048,pass,49.71,-0.0201168168168168,0.0937314421825786,0.104237588732732
MSMEG_1262,pass,49.72,-0.0201108108108108,0.044372336619913,0.232043707375375
MSMEG_0253,pass,49.75,-0.0201021021021021,0.0464243877305765,0.221119029837837
MSMEG_0817,pass,49.85,-0.0200603603603603,0.0262178276949756,0.398177573429429
MSMEG_3222,pass,49.86,-0.0200569069069069,0.124436680072939,0.0754051974624625
MSMEG_6366,pass,49.88,-0.020048048048048,0.0617046608081094,0.162817094054054
MSMEG_4352,pass,49.92,-0.0200318318318318,0.0719971031710332,0.137787512828829
MSMEG_2321,pass,49.94,-0.020025975975976,0.144837639445294,0.0630795725135135
MSMEG_4241,pass,49.94,-0.0200235735735735,0.154301123568944,0.0585415290180179
MSMEG_3532,pass,49.97,-0.0200139639639639,0.0658294467478834,0.15142807996096
MSMEG_0760,pass,49.97,-0.020013063063063,0.114253241951603,0.0827184499429429
MSMEG_4316,pass,49.97,-0.0200117117117116,0.141264934431262,0.0648526192792793
MSMEG_3241,pass,50.00,-0.0199993993993994,0.242442515239419,0.0332946872792792
MSMEG_6130,pass,50.03,-0.0199872372372372,0.101855257896921,0.0938431623273273
MSMEG_1991,pass,50.17,-0.0199309309309308,0.0293122574719956,0.350444838246246
MSMEG_5404,pass,50.20,-0.0199207207207207,0.0550220642459635,0.181563732828829
MSMEG_4114,pass,50.28,-0.0198903903903903,0.102169480338504,0.0926177048288288
MSMEG_2123,pass,50.28,-0.019889039039039,0.0559177617819477,0.177918811288288
MSMEG_1424,pass,50.29,-0.0198864864864864,0.108601954245466,0.0864737666906908
MSMEG_6411,pass,50.45,-0.0198223723723723,0.110426212510585,0.0843247926216215
MSMEG_0709,pass,50.46,-0.0198183183183183,0.0527537495471673,0.18787862866066
MSMEG_4713,pass,50.61,-0.0197588588588588,0.0757042567838579,0.126983879531531
MSMEG_0344,pass,50.61,-0.0197573573573573,0.0367563371534784,0.272518421513513
MSMEG_3506,pass,50.63,-0.0197527027027026,0.0621123513842064,0.156949566627627
MSMEG_3060,pass,50.70,-0.0197232732732732,0.0336750825808812,0.297376546459459
MSMEG_0746,pass,50.76,-0.0197004504504504,0.0278040290634196,0.361520239816816
MSMEG_5241,pass,50.77,-0.019698048048048,0.104005325441689,0.0890492890540539
MSMEG_2266,pass,50.78,-0.0196941441441441,0.138102369008785,0.0644856383753754
MSMEG_5049,pass,50.78,-0.0196932432432431,0.187560382020492,0.0447526436726727
MSMEG_2630,pass,50.85,-0.0196638138138137,0.121129682459766,0.0747384257387388
MSMEG_3873,pass,50.88,-0.0196542042042042,0.0897630008121043,0.104352358795795
MSMEG_6341,pass,50.91,-0.0196418918918918,0.0574355308096711,0.16866744987087
MSMEG_6784,pass,50.96,-0.0196231231231231,0.0594244495345939,0.162367459711711
MSMEG_4665,pass,50.99,-0.0196132132132132,0.0401227816467187,0.245163814282282
VBIMycSme59918_1826,pass,51.04,-0.0195942942942943,0.038505417228846,0.255398582066065
MSMEG_2333,pass,51.07,-0.0195818318318318,0.0826282559813971,0.11341163893994
MSMEG_5734,pass,51.14,-0.0195548048048047,0.0276369661845437,0.358409294651651
MSMEG_6466,pass,51.17,-0.0195429429429429,0.0628625505803787,0.151678995495495
MSMEG_4703,pass,51.19,-0.0195333333333333,0.134295350036898,0.0655232933333334
MSMEG_6218,pass,51.20,-0.0195324324324324,0.167754868169835,0.0504223419339339
MSMEG_5411,pass,51.40,-0.0194560060060059,0.0810163185565783,0.114387060261261
MSMEG_2422,pass,51.45,-0.0194366366366366,0.04330771232133,0.222322532864865
MSMEG_3874,pass,51.46,-0.0194327327327327,0.05279736070659,0.180481487723723
MSMEG_5088,pass,51.56,-0.019395045045045,0.0553265612437163,0.171105445834834
MSMEG_5161,pass,51.57,-0.0193909909909909,0.0561446813783265,0.168395714726726
MSMEG_3173,pass,51.59,-0.0193818318318317,0.0557212269855212,0.169591241162161
MSMEG_2311,pass,51.60,-0.0193813813813813,0.141163643682236,0.0608823260540539
MSMEG_3464,pass,51.62,-0.019371021021021,0.0852856823221352,0.107213282783783
MSMEG_1680,pass,51.78,-0.0193114114114113,0.103064740761484,0.0864596024864865
MSMEG_4528,pass,51.79,-0.0193078078078078,0.159873092521362,0.052187882198198
MSMEG_2938,pass,51.87,-0.0192774774774774,0.119045245803278,0.0732615624864865
MSMEG_4704,pass,51.93,-0.0192564564564564,0.139015720078213,0.0611812397117117
ORF47,pass,51.95,-0.0192501501501501,0.0289073071366819,0.331631299399399
VBIMycSme59918_3143,pass,51.95,-0.0192501501501501,0.0289073071366819,0.331631299399399
MSMEG_4255,pass,51.95,-0.0192496996996997,0.0302005249604213,0.316992940597597
MSMEG_3262,pass,51.98,-0.0192381381381381,0.0655766854430276,0.14049294054054
MSMEG_3651,pass,52.00,-0.0192324324324324,0.0947169865944451,0.0941801006006006
MSMEG_5821,pass,52.07,-0.0192066066066066,0.106410383251859,0.0825257745705706
MSMEG_0244,pass,52.17,-0.0191692192192192,0.0750216306832756,0.120694684981982
VBIMycSme59918_3690,pass,52.18,-0.019166066066066,0.135317696503068,0.0625319766126126
MSMEG_5410,pass,52.21,-0.0191518018018018,0.0724883000507178,0.125027336513513
MSMEG_6727,pass,52.23,-0.0191456456456456,0.0386293711147676,0.243023049117117
MSMEG_0454,pass,52.25,-0.019137987987988,0.0709220554002375,0.127819646711711
MSMEG_0942,pass,52.41,-0.0190807807807807,0.0593713397427406,0.153662488648648
MSMEG_1567,pass,52.42,-0.0190768768768768,0.0817164186414627,0.108947249045045
MSMEG_4716,pass,52.51,-0.0190456456456456,0.0935149830909743,0.0936709771171169
MSMEG_4529,pass,52.52,-0.0190418918918918,0.153031992586031,0.0534612592042041
MSMEG_6645,pass,52.52,-0.0190391891891891,0.0240500576565141,0.391870472153153
MSMEG_2374,pass,52.55,-0.0190298798798799,0.067060771097004,0.134211931504504
MSMEG_0132,pass,52.57,-0.0190214714714714,0.0382999703583901,0.242026896873873
MSMEG_0830,pass,52.57,-0.0190205705705705,0.0632039957322011,0.142850510327327
MSMEG_4358,pass,52.62,-0.0190028528528528,0.100805081390456,0.0858110568498499
MSMEG_2343,pass,52.71,-0.0189725225225225,0.0662246452205398,0.135209479708708
MSMEG_1781,pass,52.72,-0.0189686186186186,0.0427579417349315,0.214590558831831
MSMEG_3931,pass,52.72,-0.0189683183183183,0.067165267723832,0.133122613882882
MSMEG_1313,pass,52.73,-0.0189657657657658,0.0852998551073809,0.102755585933933
MSMEG_0239,pass,52.73,-0.0189645645645645,0.127990517609428,0.0652774805045043
MSMEG_1617,pass,52.81,-0.0189346846846846,0.0349347467275826,0.263845356573573
MSMEG_0319,pass,52.85,-0.0189225225225224,0.0708916914711152,0.125015334486486
MSMEG_0991,pass,52.90,-0.0189042042042041,0.137750920827733,0.0595921766846848
MSMEG_1508,pass,52.91,-0.0189016516516516,0.0232624589902261,0.399628074327327
MSMEG_4674,pass,52.93,-0.0188926426426426,0.049123520307059,0.184057815624624
MSMEG_0794,pass,53.04,-0.0188521021021021,0.0784979056945399,0.111145540837837
MSMEG_1684,pass,53.05,-0.0188509009009009,0.0607924585111987,0.1462548596006
MSMEG_3061,pass,53.05,-0.0188503003003002,0.0456401715622046,0.197940949486486
MSMEG_2796,pass,53.10,-0.0188319819819819,0.0495344909684032,0.181282105906906
MSMEG_3478,pass,53.14,-0.0188168168168168,0.0919209853700854,0.0931827456216215
MSMEG_0792,pass,53.20,-0.0187975975975975,0.0380463744345328,0.238001544468468
MSMEG_3629,pass,53.37,-0.0187363363363363,0.0241255106858445,0.378286652648648
MSMEG_5240,pass,53.42,-0.0187201201201201,0.0752850102609516,0.114670278282282
MSMEG_6191,pass,53.46,-0.0187072072072072,0.0400512943215942,0.223451670438438
MSMEG_4323,pass,53.63,-0.0186454954954955,0.0799271065744102,0.106613014459459
MSMEG_1340,pass,53.63,-0.0186445945945946,0.0308381142283815,0.291037280177177
MSMEG_5893,pass,53.64,-0.0186426426426426,0.171195856746603,0.0448237135135135
MSMEG_3962,pass,53.65,-0.018640990990991,0.102540156507671,0.0810201910600601
MSMEG_3229,pass,53.69,-0.0186252252252252,0.102067708425627,0.0813003682042042
MSMEG_4000,pass,53.85,-0.0185701201201201,0.0740373256078188,0.114896395504504
MSMEG_1328,pass,53.94,-0.0185387387387387,0.120050790814376,0.067109989177177
MSMEG_3869,pass,53.98,-0.0185259759759759,0.0676370266329153,0.126036671180179
ORF5,pass,54.01,-0.0185165165165165,0.135846723733689,0.0581024447327329
VBIMycSme59918_3691,pass,54.07,-0.0184959459459459,0.114177395483044,0.070705621162162
MSMEG_6775,pass,54.20,-0.0184492492492492,0.0204818545660697,0.43364548054054
MSMEG_1274,pass,54.27,-0.0184276276276276,0.0397315385028382,0.218640372732732
MSMEG_2390,pass,54.31,-0.0184123123123123,0.110950193594517,0.0723683904504503
MSMEG_3737,pass,54.36,-0.0183965465465465,0.125787018561658,0.0626596919489488
MSMEG_1643,pass,54.42,-0.0183762762762762,0.0473274841924329,0.181083742162162
MSMEG_2629,pass,54.56,-0.0183291291291291,0.102492710832751,0.078372353129129
MSMEG_1578,pass,54.60,-0.0183162162162162,0.094539406891963,0.0855977648168167
MSMEG_0289,pass,54.62,-0.0183084084084083,0.0597637752435024,0.140486424516516
MSMEG_0082,pass,54.65,-0.0182987987987988,0.0521120988786875,0.162254891783783
MSMEG_5115,pass,54.74,-0.0182689189189189,0.0324388736496018,0.26519941542042
MSMEG_0857,pass,54.74,-0.0182675675675675,0.033800331044216,0.2541216086006
MSMEG_5117,pass,54.86,-0.018228078078078,0.0836145405317496,0.0970090748198197
MSMEG_4484,pass,54.90,-0.0182133633633633,0.0568580194915391,0.146588490531531
MSMEG_3860,pass,54.92,-0.0182084084084083,0.148765872179051,0.0505386814054052
MSMEG_3791,pass,54.93,-0.0182037537537537,0.0937410040627957,0.0853451516246246
MSMEG_2482,pass,54.97,-0.0181902402402402,0.0476679136930282,0.176105679684684
VBIMycSme59918_1809,pass,55.13,-0.0181385885885885,0.118147311117795,0.0654204312642642
MSMEG_0327,pass,55.14,-0.0181366366366366,0.0364121287160021,0.231895851975975
MSMEG_2706,pass,55.15,-0.0181324324324324,0.0865199008109354,0.0924760846006005
MSMEG_6486,pass,55.22,-0.0181109609609609,0.0378401475128167,0.222183405954954
MSMEG_2122,pass,55.29,-0.0180851351351351,0.0542215684732712,0.151983018735735
MSMEG_5586,pass,55.32,-0.018075075075075,0.0864969589415078,0.0919186418498498
MSMEG_3463,pass,55.39,-0.0180543543543543,0.0240483563503188,0.352404175783783
MSMEG_4567,pass,55.40,-0.0180503003003002,0.0515968392594294,0.159541245486486
MSMEG_4233,pass,55.48,-0.0180231231231231,0.126476074217512,0.0597669023783781
VBIMycSme59918_4249,pass,55.57,-0.0179944444444444,0.032489539851781,0.256875813666666
MSMEG_2898,pass,55.60,-0.0179863363363362,0.0420999105037348,0.196091460981982
MSMEG_5913,pass,55.64,-0.0179731231231231,0.0518613965977603,0.157329057378378
MSMEG_1476,pass,55.65,-0.017969069069069,0.0603165791001664,0.134007849801801
MSMEG_0868,pass,55.65,-0.0179681681681681,0.0204310694267523,0.412368734606606
MSMEG_2705,pass,55.70,-0.0179546546546547,0.0789812575965537,0.100145803711711
MSMEG_4489,pass,55.73,-0.0179436936936937,0.0913487239942021,0.0853203582072074
MSMEG_3765,pass,55.78,-0.0179265765765765,0.0696625044953779,0.114332679672672
MSMEG_2403,pass,55.80,-0.0179208708708709,0.0403100755812084,0.203690026351351
MSMEG_1390,pass,55.86,-0.0179028528528528,0.0595310517775755,0.134889955072072
MSMEG_4113,pass,55.86,-0.0179024024024024,0.070425858476913,0.112696060468468
MSMEG_4962,pass,55.87,-0.0178981981981981,0.0361134395670487,0.227777025513513
MSMEG_0424,pass,55.96,-0.0178701201201201,0.0398013818252592,0.205235314171171
MSMEG_3596,pass,56.06,-0.017839039039039,0.0843974634350025,0.0919718082882882
MSMEG_1132,pass,56.06,-0.0178381381381381,0.0376958973095142,0.21639714054054
MSMEG_5422,pass,56.08,-0.0178327327327327,0.126590312400348,0.0584504090570571
MSMEG_5670,pass,56.10,-0.0178252252252252,0.0602703318948371,0.131978633537537
MSMEG_6840,pass,56.19,-0.0177968468468468,0.0245750427654474,0.334903686135135
MSMEG_5899,pass,56.25,-0.0177768768768768,0.094490487617905,0.0806770623783783
MSMEG_2811,pass,56.32,-0.0177543543543543,0.0334393907161905,0.242725119783783
MSMEG_3850,pass,56.40,-0.0177294294294294,0.0312618355409709,0.259487041549549
MSMEG_0056,pass,56.46,-0.0177115615615615,0.0612633616970915,0.128053328261261
MSMEG_5966,pass,56.50,-0.0176975975975976,0.0385840559395839,0.207905651135135
MSMEG_4085,pass,56.51,-0.0176963963963964,0.0237210959522591,0.343354742942942
MSMEG_6465,pass,56.52,-0.0176917417417417,0.0406950709318273,0.196557793738738
VBIMycSme59918_4510,pass,56.60,-0.0176686186186186,0.0512282744503438,0.15402507172072
MSMEG_4234,pass,56.71,-0.0176343843843844,0.0955712784095775,0.0783974211261262
MSMEG_3649,pass,56.85,-0.0175899399399399,0.0605445520101278,0.127898088237237
MSMEG_1229,pass,57.03,-0.0175354354354354,0.0753227301182979,0.100561434282282
MSMEG_3102,pass,57.15,-0.0174972972972972,0.129881177648469,0.0546397254054053
MSMEG_3101,pass,57.41,-0.0174187687687687,0.121471240298737,0.0584590355045045
MSMEG_2628,pass,57.43,-0.0174135135135135,0.0999031465513622,0.072780848024024
MSMEG_3220,pass,57.47,-0.0174007507507507,0.0987622600265494,0.0736069026516515
MSMEG_5638,pass,57.49,-0.0173929429429429,0.0910599874451411,0.0804429522732734
MSMEG_0046,pass,57.56,-0.0173743243243243,0.153398162847405,0.0443822297267267
MSMEG_4645,pass,57.58,-0.0173683183183183,0.123766673028519,0.0568939138828828
MSMEG_4002,pass,57.59,-0.0173638138138138,0.0600193736560443,0.125791676405405
MSMEG_0687,pass,57.64,-0.0173489489489489,0.0488648374853619,0.156072482126126
MSMEG_0375,pass,57.64,-0.0173483483483483,0.0396101222036944,0.194398039327327
MSMEG_2104,pass,57.67,-0.0173393393393393,0.0384661502385214,0.200209723927928
MSMEG_2502,pass,57.68,-0.0173373873873874,0.0168895065217287,0.466108366051051
MSMEG_2176,pass,57.69,-0.0173339339339339,0.0828752544499962,0.0885792566126125
MSMEG_1739,pass,57.77,-0.0173088588588588,0.0226078842400375,0.345048389198198
MSMEG_2925,pass,57.94,-0.0172597597597597,0.0896374055056582,0.080598849129129
MSMEG_6088,pass,57.97,-0.01725,0.0932623678195899,0.0770704016666666
MSMEG_4940,pass,57.98,-0.0172487987987987,0.0904525421867681,0.0796996694504506
MSMEG_5258,pass,57.99,-0.017243993993994,0.0814487510601912,0.0893364949279279
MSMEG_2437,pass,58.13,-0.017203003003003,0.0566084835582757,0.131387241981982
MSMEG_4493,pass,58.14,-0.0171993993993993,0.0959969629694107,0.0742118366126127
MSMEG_2837,pass,58.17,-0.0171899399399399,0.0365886007172184,0.207275952237237
MSMEG_6744,pass,58.19,-0.0171855855855855,0.0316453076472864,0.24076204842042
MSMEG_3486,pass,58.19,-0.0171848348348348,0.0159616101767446,0.485020714495495
MSMEG_0031,pass,58.23,-0.0171738738738738,0.0777110202798458,0.0932513584384384
MSMEG_0551,pass,58.27,-0.0171624624624624,0.0486323274857425,0.153502960684684
MSMEG_4538,pass,58.32,-0.0171460960960961,0.0546858734511084,0.135383495216216
MSMEG_3073,pass,58.43,-0.0171151651651651,0.0787343135811007,0.0913097722732732
MSMEG_4165,pass,58.50,-0.0170933933933933,0.0780894235947881,0.0918940465705706
MSMEG_0035,pass,58.57,-0.017074024024024,0.0833341964318074,0.0854267285135135
MSMEG_4656,pass,58.61,-0.0170605105105104,0.0414342798052014,0.179382620945945
MSMEG_0186,pass,58.67,-0.0170436936936937,0.019006272143424,0.399421049762762
MSMEG_6836,pass,58.72,-0.0170298798798799,0.0170533781345584,0.445324821282282
MSMEG_6615,pass,58.83,-0.0169968468468468,0.0316702818904914,0.235311024357357
MSMEG_3648,pass,58.85,-0.0169927927927928,0.0559053937253674,0.129904905105104
MSMEG_1841,pass,58.86,-0.0169902402402402,0.0187700406553413,0.402011842351351
MSMEG_3625,pass,58.91,-0.0169743243243243,0.0550100161226206,0.131857441726726
MSMEG_4059,pass,58.93,-0.0169701201201201,0.101309406814372,0.0680556955045045
MSMEG_6097,pass,59.00,-0.0169492492492492,0.0505667262344841,0.143692719207207
MSMEG_6036,pass,59.11,-0.0169177177177177,0.0998816779331294,0.0687118341261261
MSMEG_5058,pass,59.13,-0.016913063063063,0.104918380090252,0.0650114450540538
MSMEG_5572,pass,59.22,-0.0168870870870871,0.0288768299134368,0.25548682418018
MSMEG_4262,pass,59.33,-0.0168542042042042,0.0920784870611459,0.0746175276846846
MSMEG_6386,pass,59.38,-0.016842042042042,0.121930254016178,0.0544178338018018
MSMEG_4833,pass,59.41,-0.0168325825825825,0.0961903069458852,0.0709220715405406
MSMEG_1662,pass,59.48,-0.0168109609609609,0.0556993173392091,0.127637923732732
MSMEG_1679,pass,59.55,-0.0167935435435435,0.0354022587223006,0.204707700045045
MSMEG_1504,pass,59.60,-0.0167777777777778,0.0654678316894638,0.107045741333333
MSMEG_0235,pass,59.63,-0.0167704204204204,0.0303120779941863,0.23968364318018
MSMEG_0501,pass,59.70,-0.0167515015015015,0.0186646893686825,0.393041457162162
MSMEG_2559,pass,59.70,-0.0167504504504504,0.0547535223450513,0.129038767483483
MSMEG_5897,pass,59.73,-0.0167417417417417,0.0633604724583706,0.110379792072071
MSMEG_0970,pass,59.75,-0.0167355855855856,0.0544919895964008,0.129463872753753
MSMEG_2148,pass,59.89,-0.0166975975975975,0.059597752894854,0.117199558246246
MSMEG_6772,pass,59.93,-0.0166869369369369,0.0266724546072161,0.270697035276276
MSMEG_1668,pass,59.93,-0.0166848348348348,0.0380285336889876,0.187599058495495
MSMEG_6178,pass,60.00,-0.0166663663663663,0.0480109110345013,0.146726342930931
MSMEG_3074,pass,60.07,-0.0166474474474474,0.123980260733259,0.0521664006486485
MSMEG_4578,pass,60.12,-0.0166331831831832,0.0600110838096759,0.115445291288288
MSMEG_2858,pass,60.23,-0.0166039039039038,0.0151928820594682,0.476064344216216
MSMEG_1521,pass,60.28,-0.0165903903903904,0.0656442914964821,0.104366882162162
MSMEG_5480,pass,60.40,-0.016557057057057,0.020212894081739,0.354000382162162
MSMEG_5095,pass,60.44,-0.0165463963963963,0.0564593419234779,0.121889382387387
VBIMycSme59918_4972,pass,60.44,-0.0165463963963963,0.0564593419234779,0.121889382387387
MSMEG_5542,pass,60.53,-0.0165214714714714,0.0318886428594015,0.220760286207207
MSMEG_1582,pass,60.80,-0.0164462462462462,0.0194441053875218,0.36337260818018
MSMEG_1581,pass,60.81,-0.0164454954954955,0.0791833361052538,0.0837852406816818
MSMEG_2088,pass,60.82,-0.0164423423423423,0.0663606764110518,0.101328105837837
MSMEG_0124,pass,60.86,-0.0164301801801801,0.0190517667132696,0.370279532801801
MSMEG_2804,pass,60.87,-0.0164286786786787,0.0487263597344925,0.140372161378378
MSMEG_2932,pass,60.92,-0.016416066066066,0.103904552833034,0.0619144609459459
MSMEG_5992,pass,60.94,-0.0164099099099099,0.0342487603740229,0.202286561117117
MSMEG_4013,pass,60.99,-0.0163948948948949,0.0203401902922527,0.344882989261261
MSMEG_3343,pass,61.02,-0.0163876876876877,0.0201931265748327,0.347141465117117
MSMEG_0640,pass,61.13,-0.0163575075075074,0.0750764545593118,0.0878153743873875
VBIMycSme59918_3192,pass,61.23,-0.0163315315315315,0.0902103416731665,0.0716593255135135
MSMEG_1553,pass,61.24,-0.0163288288288288,0.0449345549657966,0.150972199015015
MSMEG_1413,pass,61.26,-0.0163235735735735,0.0265533516187341,0.260230089018018
MSMEG_5605,pass,61.38,-0.0162929429429429,0.0274299379503345,0.250743316273273
MSMEG_6114,pass,61.42,-0.0162818318318318,0.0422947205586641,0.159913994495495
MSMEG_1252,pass,61.50,-0.0162599099099098,0.0994015770626383,0.0638128876726727
MSMEG_3317,pass,61.55,-0.0162463963963963,0.0323825016054444,0.21010753572072
MSMEG_3099,pass,61.56,-0.016245045045045,0.132288984281676,0.0461134366126126
MSMEG_3211,pass,61.58,-0.01624009009009,0.107830724115013,0.0581320756726727
MSMEG_0250,pass,61.95,-0.0161424924924925,0.0666100394420411,0.0972744628318316
MSMEG_3285,pass,62.22,-0.0160731231231231,0.0751175396177533,0.084738340045045
MSMEG_6387,pass,62.25,-0.0160641141141141,0.0687768993381287,0.0930805476486487
MSMEG_1625,pass,62.39,-0.0160283783783783,0.0278736194522527,0.238694688501501
MSMEG_3161,pass,62.39,-0.0160283783783783,0.041721727153124,0.157196457834834
MSMEG_0369,pass,62.49,-0.0160031531531531,0.0921695929644793,0.0671989363573573
MSMEG_1189,pass,62.49,-0.0160027027027027,0.0400320825051367,0.163594775627627
MSMEG_0799,pass,62.64,-0.0159635135135135,0.0285077171012912,0.231349254135135
MSMEG_6248,pass,62.64,-0.0159635135135135,0.0775111635992427,0.0807956634684684
MSMEG_4589,pass,62.82,-0.0159183183183183,0.0192482815974424,0.343950309549549
MSMEG_5104,pass,62.87,-0.0159063063063063,0.0386562163108258,0.167622488096096
MSMEG_0848,pass,62.89,-0.0159009009009008,0.0418964370393316,0.154032741933933
MSMEG_0223,pass,62.89,-0.0158998498498498,0.0270983335024207,0.241794618399399
MSMEG_5138,pass,62.97,-0.0158818318318318,0.0152716350188094,0.433277681162161
MSMEG_4231,pass,63.00,-0.0158738738738739,0.0879979402158961,0.0695702211051052
MSMEG_5543,pass,63.05,-0.01586006006006,0.021596158915815,0.303588635459459
MSMEG_5277,pass,63.06,-0.0158588588588588,0.0598728381791655,0.105204627531531
MSMEG_0989,pass,63.08,-0.0158525525525525,0.0971724675031193,0.0622005446486485
MSMEG_5041,pass,63.08,-0.0158516516516516,0.115077650628752,0.0514751282162163
MSMEG_0928,pass,63.12,-0.015843093093093,0.0539219109478702,0.117321033018018
MSMEG_4502,pass,63.24,-0.0158121621621621,0.0692767795088524,0.0894848673483484
MSMEG_2383,pass,63.34,-0.0157885885885886,0.0529206724514037,0.118845253153153
MSMEG_0141,pass,63.34,-0.0157873873873874,0.0220226515882893,0.294858695495495
MSMEG_3592,pass,63.41,-0.0157701201201201,0.0172468770222323,0.377518456837837
MSMEG_3160,pass,63.69,-0.0157,0.0348365461753902,0.181927898666666
ORF60,pass,63.86,-0.0156582582582582,0.0163987681230143,0.391768003183183
MSMEG_3127,pass,63.88,-0.0156546546546546,0.0641582974179633,0.0952293383783783
MSMEG_3304,pass,63.89,-0.0156518018018018,0.01608667984285,0.399165797402402
MSMEG_5464,pass,63.92,-0.0156445945945946,0.0298991854303167,0.211553570843844
MSMEG_3210,pass,64.07,-0.0156081081081081,0.0908735790618266,0.0649264108708711
MSMEG_2065,pass,64.11,-0.0155983483483483,0.0281026276998436,0.224163515216216
MSMEG_0243,pass,64.12,-0.0155953453453453,0.0305121170193771,0.205870565378378
MSMEG_4488,pass,64.16,-0.0155866366366366,0.0467105459219157,0.132083597198198
MSMEG_1873,pass,64.17,-0.0155833333333333,0.0526190109657899,0.116476128333333
MSMEG_3159,pass,64.27,-0.0155593093093092,0.0757066892148592,0.0787390925135135
MSMEG_2597,pass,64.35,-0.0155408408408408,0.0918455677218405,0.063618694054054
MSMEG_4606,pass,64.39,-0.0155303303303303,0.0161967514748482,0.390279680648648
MSMEG_5252,pass,64.43,-0.0155205705705705,0.043433936385521,0.141330327216216
MSMEG_0311,pass,64.68,-0.0154597597597597,0.0675225172887488,0.0879284526846845
MSMEG_3582,pass,64.76,-0.0154421921921921,0.0321969047073354,0.190952351864864
MSMEG_3176,pass,64.84,-0.0154237237237237,0.0793760948363718,0.0735030252732732
MSMEG_4938,pass,64.94,-0.0153995495495495,0.0631507561681071,0.0937219704834834
MSMEG_2839,pass,64.94,-0.0153986486486487,0.0929115223771991,0.0616707903513514
MSMEG_5989,pass,64.97,-0.0153921921921922,0.0396621197573215,0.152821097309309
MSMEG_0864,pass,65.02,-0.0153806306306306,0.042519737937309,0.141912861294294
MSMEG_3081,pass,65.18,-0.0153430930930931,0.0679280423620265,0.0860518881291292
MSMEG_6421,pass,65.19,-0.0153405405405405,0.0197768128623337,0.310730735771771
MSMEG_3273,pass,65.25,-0.0153267267267267,0.015168692739226,0.406299923459459
MSMEG_0642,pass,65.33,-0.0153067567567567,0.0641020408433629,0.0911291303393393
MSMEG_3384,pass,65.35,-0.0153028528528528,0.0148837325091107,0.412909295072071
